,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
2270,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_8_25_30.jpg,NA (prediction),0.086164616,0.97450036,0.95460016,8-3_UTSW_temporal_6E10/0/8/25.jpg,"[878, 916, 256, 256]",consensus_of_2,0,1,1,0,1,0
2271,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_18.jpg,NA (prediction),0.030110404,0.993418,0.00014953481,17-3_UTSW_temporal_6E10/0/11/22.jpg,"[67, 373, 256, 256]",consensus_of_2,0,1,0,0,0,0
2272,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_22_48.jpg,NA (prediction),0.051813833,0.9932462,0.0022040033,NA28UCDtemporalgyri _4G8/0/20/22.jpg,"[252, 945, 256, 256]",consensus_of_2,0,1,0,0,0,0
2273,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_60.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/13/4.jpg,[1175 1280  256  256],None (label),0,1,0,0,0,0
2274,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_22_76.jpg,NA (prediction),0.9989812,0.035289317,7.593119e-06,NA28UCDtemporalgyri _4G8/0/13/22.jpg,"[427, 1258, 256, 256]",NP5,1,1,0,0,0,0
2275,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_15_8_18.jpg,NA (prediction),0.9990652,0.5707949000000001,2.9579369e-05,17-3_UTSW_temporal_6E10/0/15/8.jpg,"[946, 717, 256, 256]",consensus_of_2,1,0,0,0,0,0
2276,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_9_21_16.jpg,NA (prediction),0.98969346,0.99549955,9.356681e-06,8-3_UTSW_temporal_6E10/0/9/21.jpg,"[466, 1090, 256, 256]",consensus_of_2,1,1,0,0,0,0
2277,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_10_1.jpg,NA (prediction),0.9080054,0.98708737,1.3046983e-05,NA37UCDtemporalgyri _4G8/0/14/10.jpg,"[387, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
2278,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_3_0.jpg,NA (prediction),0.96121466,0.9447954,3.783758e-05,NA37UCDtemporalgyri _4G8/0/13/3.jpg,"[0, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
2279,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_12_29_3.jpg,consensus_of_2,0.0,3.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/12/29.jpg,[339 789 256 256],None (label),0,1,0,0,0,0
2280,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_12_44.jpg,NA (prediction),0.942593,0.9672405,6.0451469999999985e-06,NA37UCDtemporalgyri _4G8/0/10/12.jpg,"[430, 1246, 256, 256]",consensus_of_2,0,1,0,0,0,0
2281,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_15_9_6.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/15/9.jpg,[  0  56 256 256],None (label),0,0,0,0,1,1
2282,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_23_29.jpg,NA (prediction),0.9854798,0.9999386999999998,7.3962434e-07,40-3_UTSW_temporal_6E10/0/13/23.jpg,"[610, 928, 256, 256]",consensus_of_2,1,1,0,0,1,0
2283,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_23_52.jpg,NA (prediction),0.9514899,0.091880605,0.00024064815,NA28UCDtemporalgyri _4G8/0/10/23.jpg,"[631, 949, 256, 256]",NP5,0,1,0,0,0,0
2284,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_17_38_26.jpg,NA (prediction),0.027105954,0.8122803000000001,0.96835685,8-3_UTSW_temporal_6E10/0/17/38.jpg,"[1100, 1263, 256, 256]",consensus_of_2,0,1,0,0,0,0
2285,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_23_11.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/10/23.jpg,[1144  337  256  256],None (label),0,1,0,0,0,0
2286,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_18_21_48.jpg,NA (prediction),0.9903314,0.44165993,0.00024224531,17-3_UTSW_temporal_6E10/0/18/21.jpg,"[1280, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
2287,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_20_54.jpg,NA (prediction),0.081162855,0.9901239,0.0010001503,NA37UCDtemporalgyri _4G8/0/9/20.jpg,"[981, 1280, 256, 256]",NP5,0,1,0,0,0,0
2288,phase1/blobs/cw17-11/cw17-11_15_26_23.jpg,NP5,0.0,1.0,1.0,phase1/10x_tiles/cw17-11/0/15/26.jpg,[1141  828  256  256],None (label),0,1,0,0,0,0
2289,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_11.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/12/23.jpg,[225 490 256 256],None (label),0,1,0,0,0,0
2290,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_32_11.jpg,NA (prediction),0.0016009538,0.016782932,0.99990594,NA15UCDtemporalgyri _4G8/0/14/32.jpg,"[39, 1280, 256, 256]",consensus_of_2,0,0,1,0,1,0
2291,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_42.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/14/18.jpg,[ 726 1199  256  256],None (label),0,1,0,0,0,0
2292,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_33_40.jpg,NA (prediction),0.9351801,0.83563215,3.0855266e-05,NA28UCDtemporalgyri _4G8/0/17/33.jpg,"[399, 1277, 256, 256]",NP5,1,0,0,0,1,0
2293,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_10_1.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/18/10.jpg,[819 269 256 256],None (label),0,0,1,0,0,0
2294,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_33_10.jpg,NA (prediction),0.6164957,0.9990509,8.057969e-06,NA28UCDtemporalgyri _4G8/0/16/33.jpg,"[200, 51, 256, 256]",consensus_of_2,0,1,0,0,0,0
2295,cw15-29/cw15-29_5_30_15.jpg,NA (prediction),0.0002655195,0.0013716952,0.80780166,cw15-29/0/5/30.jpg,"[279, 398, 256, 256]",NP5,0,0,0,1,1,0
2296,cw15-12/cw15-12_27_38_34.jpg,NA (prediction),0.0067333328,0.0018637406,0.6531178000000001,cw15-12/0/27/38.jpg,"[1214, 1280, 256, 256]",consensus_of_2,0,0,0,1,1,0
2297,cw13-0/cw13-0_19_18_40.jpg,NA (prediction),0.005492316,0.00035827505,0.9733291,cw13-0/0/19/18.jpg,"[547, 0, 256, 256]",consensus_of_2,0,0,0,1,1,0
2298,phase1/blobs/cw17-41/cw17-41_6_7_14.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw17-41/0/6/7.jpg,[ 877 1137  256  256],None (label),0,1,0,0,0,0
2299,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_18_22_12.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/18/22.jpg,[576 772 256 256],None (label),0,1,0,0,0,0
2300,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_21_19_15.jpg,NP5,1.0,1.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/21/19.jpg,[870 209 256 256],None (label),1,1,0,0,1,0
2301,phase1/blobs/cw17-3/cw17-3_6_14_5.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw17-3/0/6/14.jpg,[919 774 256 256],None (label),0,0,0,0,0,1
2302,cw13-0/cw13-0_17_20_16.jpg,NA (prediction),5.479994000000001e-05,0.022722023,0.9987213,cw13-0/0/17/20.jpg,"[906, 262, 256, 256]",NP5,0,0,0,1,1,0
2303,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_18_33_22.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/18/33.jpg,[1045  896  256  256],None (label),1,0,0,0,0,0
2304,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_17_5_22.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/17/5.jpg,[638 259 256 256],None (label),0,1,0,0,0,0
2305,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_5_16_2.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/5/16.jpg,[  0 367 256 256],None (label),1,0,0,0,0,0
2306,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_15_4_13.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/15/4.jpg,[904 983 256 256],None (label),1,1,0,0,1,0
2307,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_9_5.jpg,NA (prediction),0.0011771686,0.2582862,0.95763993,NA28UCDtemporalgyri _4G8/0/23/9.jpg,"[1280, 77, 256, 256]",consensus_of_2,0,1,0,0,0,0
2308,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_5_4_46.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/5/4.jpg,[1131  757  256  256],None (label),0,1,0,0,0,0
2309,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_17_9_32.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/17/9.jpg,[  0 895 256 256],None (label),0,1,0,0,0,0
2310,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_21_13.jpg,NA (prediction),0.015779933,0.4935384,0.9963266,8-3_UTSW_temporal_6E10/0/7/21.jpg,"[806, 115, 256, 256]",consensus_of_2,0,1,1,0,0,0
2311,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_21_17.jpg,NA (prediction),0.9571568,0.9709211,0.00020007718,NA37UCDtemporalgyri _4G8/0/16/21.jpg,"[506, 500, 256, 256]",consensus_of_2,0,1,0,0,0,0
2312,cw13-0/cw13-0_14_9_4.jpg,NA (prediction),0.0010809597,0.023480719,0.9987226,cw13-0/0/14/9.jpg,"[616, 900, 256, 256]",NP5,0,0,1,1,1,0
2313,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_7_4.jpg,NA (prediction),0.00030407246,4.140874e-05,0.9992526,NA28UCDtemporalgyri _4G8/0/19/7.jpg,"[610, 94, 256, 256]",consensus_of_2,0,0,0,0,1,1
2314,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_17_14_0.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/17/14.jpg,[859  90 256 256],None (label),0,1,0,0,0,0
2315,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_6_10_5.jpg,NA (prediction),0.9865563,0.04423339,7.63284e-06,17-3_UTSW_temporal_6E10/0/6/10.jpg,"[734, 42, 256, 256]",NP5,1,0,0,0,0,0
2316,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_29_47.jpg,NA (prediction),0.9119301,0.9855177,0.00032373695,NA37UCDtemporalgyri _4G8/0/14/29.jpg,"[69, 1163, 256, 256]",consensus_of_2,0,1,0,0,0,0
2317,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_18_23_36.jpg,NA (prediction),0.9099499,0.99763453,2.5756015e-07,NA37UCDtemporalgyri _4G8/0/18/23.jpg,"[1193, 1024, 256, 256]",consensus_of_2,0,1,0,0,0,0
2318,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_12_22_5.jpg,consensus_of_2,1.0,4.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/12/22.jpg,[271 218 256 256],None (label),0,1,0,0,0,0
2319,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_11_14.jpg,NA (prediction),0.30240209999999995,0.99155724,0.00018736887,NA37UCDtemporalgyri _4G8/0/8/11.jpg,"[583, 366, 256, 256]",consensus_of_2,0,1,0,0,0,0
2320,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_16_12_6.jpg,NP5,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/16/12.jpg,[416  32 256 256],None (label),0,0,0,1,1,0
2321,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_3_29.jpg,NA (prediction),0.9861222,0.11186519,0.0001244675,17-3_UTSW_temporal_6E10/0/12/3.jpg,"[1129, 1081, 256, 256]",NP5,0,1,0,0,0,0
2322,phase1/blobs/cw17-32/cw17-32_21_23_55.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/21/23.jpg,[ 801 1280  256  256],None (label),1,0,0,0,0,0
2323,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_15_20_1.jpg,NA (prediction),0.9508108,0.9918303,8.418800999999999e-05,NA37UCDtemporalgyri _4G8/0/15/20.jpg,"[419, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
2324,cw18-48/cw18-48_25_32_4.jpg,NA (prediction),0.83178824,0.11942262,0.00074102485,cw18-48/0/25/32.jpg,"[460, 71, 256, 256]",NP5,1,0,0,0,0,0
2325,cw18-48/cw18-48_3_11_26.jpg,NA (prediction),0.00016267263999999998,0.5755124,0.9988637,cw18-48/0/3/11.jpg,"[0, 776, 256, 256]",NP5,0,1,0,1,1,0
2326,phase1/blobs/cw18-2/cw18-2_11_16_10.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw18-2/0/11/16.jpg,[1169 1280  256  256],None (label),0,0,1,0,0,0
2327,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_12_12_3.jpg,NA (prediction),0.00035922494,4.3551783e-05,0.9964635,NA15UCDtemporalgyri _4G8/0/12/12.jpg,"[720, 96, 256, 256]",consensus_of_2,0,0,1,0,0,0
2328,phase1/blobs/cw17-41/cw17-41_2_26_3.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-41/0/2/26.jpg,[923   0 256 256],None (label),0,0,1,0,0,0
2329,phase1/blobs/cw17-3/cw17-3_23_27_24.jpg,NP5,0.0,0.0,1.0,phase1/10x_tiles/cw17-3/0/23/27.jpg,[214 952 256 256],None (label),0,0,1,0,0,0
2330,phase1/blobs/cw17-11/cw17-11_13_24_21.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-11/0/13/24.jpg,[ 451 1280  256  256],None (label),0,0,1,0,0,0
2331,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_16_36_14.jpg,NA (prediction),0.993414,0.998776,1.0192086e-05,8-3_UTSW_temporal_6E10/0/16/36.jpg,"[220, 169, 256, 256]",consensus_of_2,1,1,0,0,0,0
2332,phase1/blobs/cw17-3/cw17-3_11_43_15.jpg,NP5,0.0,0.0,1.0,phase1/10x_tiles/cw17-3/0/11/43.jpg,[ 547 1280  256  256],None (label),0,0,1,0,1,0
2333,cw16-36/cw16-36_6_39_53.jpg,NA (prediction),0.01905733,0.1879054,0.40634063,cw16-36/0/6/39.jpg,"[1025, 693, 256, 256]",consensus_of_2,0,0,0,0,1,1
2334,phase1/blobs/cw18-10/cw18-10_17_36_45.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/cw18-10/0/17/36.jpg,[ 255 1123  256  256],None (label),0,1,0,0,0,0
2335,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_12_16.jpg,NA (prediction),0.99690956,0.1359123,5.9883012e-05,NA28UCDtemporalgyri _4G8/0/21/12.jpg,"[0, 1280, 256, 256]",NP5,1,1,0,0,0,0
2336,cw13-0/cw13-0_17_19_9.jpg,NA (prediction),3.7500733e-05,0.0011892341,0.99947816,cw13-0/0/17/19.jpg,"[958, 1265, 256, 256]",NP5,0,0,0,1,0,0
2337,phase1/blobs/cw18-33/cw18-33_18_18_3.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw18-33/0/18/18.jpg,[803 778 256 256],None (label),0,0,1,0,1,0
2338,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_25_15.jpg,NA (prediction),0.0007892336,0.16835596,0.99999666,8-3_UTSW_temporal_6E10/0/7/25.jpg,"[618, 462, 256, 256]",consensus_of_2,0,0,1,0,1,0
2339,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_24_67.jpg,NA (prediction),0.2100302,0.99423695,0.00021756349,NA37UCDtemporalgyri _4G8/0/14/24.jpg,"[261, 1049, 256, 256]",consensus_of_2,0,1,0,0,0,0
2340,phase1/blobs/cw17-11/cw17-11_20_15_33.jpg,NP5,0.0,1.0,1.0,phase1/10x_tiles/cw17-11/0/20/15.jpg,[1280 1280  256  256],None (label),0,0,1,0,0,0
2341,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_15_11_9.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/15/11.jpg,[ 570 1218  256  256],None (label),0,1,0,0,0,0
2342,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_19_42.jpg,NA (prediction),0.9873032,0.27324274,0.008206006,NA28UCDtemporalgyri _4G8/0/8/19.jpg,"[710, 1250, 256, 256]",consensus_of_2,0,1,0,1,0,0
2343,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_21_15_0.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/21/15.jpg,[  3   0 256 256],None (label),0,1,0,0,0,0
2344,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_8_47.jpg,NA (prediction),0.21237808,0.9203053,0.00032467968,NA28UCDtemporalgyri _4G8/0/15/8.jpg,"[930, 992, 256, 256]",NP5,0,1,0,0,0,0
2345,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_11_0.jpg,NA (prediction),0.98445225,0.9384903,0.0001337549,17-3_UTSW_temporal_6E10/0/16/11.jpg,"[1219, 0, 256, 256]",consensus_of_2,1,1,0,0,0,0
2346,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_20_36_58.jpg,NA (prediction),0.08348215,0.9996333,6.0037863e-05,8-3_UTSW_temporal_6E10/0/20/36.jpg,"[0, 1254, 256, 256]",consensus_of_2,0,1,0,0,0,0
2347,phase1/blobs/cw18-18/cw18-18_20_27_15.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/20/27.jpg,[110 205 256 256],None (label),0,1,0,0,0,0
2348,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_29_45.jpg,NA (prediction),0.92433256,0.99939203,9.01149e-05,NA37UCDtemporalgyri _4G8/0/14/29.jpg,"[932, 338, 256, 256]",consensus_of_2,0,1,0,0,0,0
2349,cw13-0/cw13-0_18_26_5.jpg,NA (prediction),0.0005503008,0.025631098,0.9807426,cw13-0/0/18/26.jpg,"[0, 444, 256, 256]",NP5,0,0,0,1,0,0
2350,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_6_18_0.jpg,NP5,0.0,0.0,1.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/6/18.jpg,[1070   52  256  256],None (label),0,0,1,0,0,0
2351,cw15-29/cw15-29_0_19_33.jpg,NA (prediction),0.0035334593,0.063921936,0.54321706,cw15-29/0/0/19.jpg,"[789, 1175, 256, 256]",NP5,0,0,0,1,1,0
2352,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_19_6.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/14/19.jpg,[1108  520  256  256],None (label),0,0,1,0,0,0
2353,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_8_57.jpg,NA (prediction),0.9999938,0.7178193,7.264971000000001e-08,NA28UCDtemporalgyri _4G8/0/16/8.jpg,"[612, 1160, 256, 256]",consensus_of_2,1,0,0,0,0,0
2354,cw13-0/cw13-0_25_27_13.jpg,NA (prediction),0.0020059424,0.12721252,0.5644741,cw13-0/0/25/27.jpg,"[1237, 559, 256, 256]",consensus_of_2,0,0,1,1,1,0
2355,cw18-48/cw18-48_19_30_10.jpg,NA (prediction),3.128558e-05,0.015032565,0.95559233,cw18-48/0/19/30.jpg,"[1126, 668, 256, 256]",NP5,0,0,0,1,1,0
2356,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_21_13.jpg,NA (prediction),0.022975208,0.01845002,0.99955255,17-3_UTSW_temporal_6E10/0/9/21.jpg,"[0, 132, 256, 256]",consensus_of_2,0,1,0,0,0,0
2357,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_28_66.jpg,NA (prediction),0.9942796,0.010073949,0.0022641756,NA28UCDtemporalgyri _4G8/0/12/28.jpg,"[1022, 667, 256, 256]",consensus_of_2,0,1,0,0,1,0
2358,cw13-0/cw13-0_1_26_5.jpg,NA (prediction),2.6777758e-05,6.864763000000001e-05,0.96472013,cw13-0/0/1/26.jpg,"[1229, 75, 256, 256]",NP5,0,0,0,1,1,0
2359,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_19_1_41.jpg,NA (prediction),0.04518132,0.9816549,0.002819124,17-3_UTSW_temporal_6E10/0/19/1.jpg,"[329, 125, 256, 256]",NP5,0,1,0,0,0,0
2360,cw15-12/cw15-12_28_37_76.jpg,NA (prediction),0.0003134846,1.1944371e-05,0.9979206,cw15-12/0/28/37.jpg,"[1236, 1044, 256, 256]",consensus_of_2,0,1,1,0,0,0
2361,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_18_30.jpg,NA (prediction),0.0025964451,0.9920962,0.17458397,NA28UCDtemporalgyri _4G8/0/28/18.jpg,"[963, 732, 256, 256]",consensus_of_2,0,1,0,0,1,0
2362,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_21_14.jpg,NA (prediction),0.008027531999999999,0.6128339,0.951887,8-3_UTSW_temporal_6E10/0/7/21.jpg,"[1280, 165, 256, 256]",consensus_of_2,0,0,1,0,0,0
2363,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_0_32_21.jpg,NA (prediction),0.83472764,0.98087156,0.00041786510000000015,8-3_UTSW_temporal_6E10/0/0/32.jpg,"[791, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
2364,cw13-0/cw13-0_11_15_10.jpg,NA (prediction),0.0023710085,0.0023637952,0.9694649,cw13-0/0/11/15.jpg,"[384, 171, 256, 256]",NP5,0,0,0,1,1,0
2365,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_22_30.jpg,NA (prediction),0.08857741,0.97803956,0.0001655577,8-3_UTSW_temporal_6E10/0/6/22.jpg,"[217, 1159, 256, 256]",consensus_of_2,0,1,0,0,0,0
2366,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_20_16_10.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/20/16.jpg,[  69 1280  256  256],None (label),1,0,0,0,0,0
2367,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_3_9.jpg,NA (prediction),0.008633168,0.99032587,0.4296343,NA15UCDtemporalgyri _4G8/0/3/3.jpg,"[976, 839, 256, 256]",consensus_of_2,0,1,1,0,1,0
2368,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_9_13_17.jpg,NA (prediction),0.43222913,0.9959739,4.2768956e-05,40-3_UTSW_temporal_6E10/0/9/13.jpg,"[1152, 355, 256, 256]",NP5,1,1,0,0,0,0
2369,phase1/blobs/cw18-33/cw18-33_23_23_10.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw18-33/0/23/23.jpg,[1183  156  256  256],None (label),1,0,0,0,0,0
2370,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_30_5.jpg,NA (prediction),0.00014966606000000002,0.001112485,0.99959224,NA28UCDtemporalgyri _4G8/0/28/30.jpg,"[806, 1280, 256, 256]",consensus_of_2,0,0,1,0,1,1
2371,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_18_28.jpg,NA (prediction),0.7553514,0.77572113,0.0010012344,NA28UCDtemporalgyri _4G8/0/8/18.jpg,"[1149, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
2372,phase1/blobs/cw17-3/cw17-3_13_23_18.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/13/23.jpg,[1191 1213  256  256],None (label),0,0,1,0,0,0
2373,cw16-36/cw16-36_16_39_6.jpg,NA (prediction),0.0071316487,0.00081410556,0.961616,cw16-36/0/16/39.jpg,"[39, 185, 256, 256]",consensus_of_2,0,0,0,1,1,0
2374,cw13-0/cw13-0_9_25_12.jpg,NA (prediction),0.001082311,0.0073573897,0.9326905,cw13-0/0/9/25.jpg,"[929, 1022, 256, 256]",NP5,0,0,0,1,1,0
2375,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_17_22_58.jpg,NA (prediction),0.72589135,0.9068854,7.442084e-05,NA27UCDtemporalgyri _4G8/0/17/22.jpg,"[1049, 1255, 256, 256]",consensus_of_2,0,1,0,0,0,0
2376,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_29_58.jpg,NA (prediction),0.99569523,0.9913674,2.2278073e-07,NA28UCDtemporalgyri _4G8/0/23/29.jpg,"[813, 1261, 256, 256]",consensus_of_2,0,1,0,0,0,0
2377,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_10_17_18.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/10/17.jpg,[1249  322  256  256],None (label),1,0,0,0,0,0
2378,cw15-29/cw15-29_14_5_41.jpg,NA (prediction),0.0027122237,0.00039496005,0.988952,cw15-29/0/14/5.jpg,"[1207, 269, 256, 256]",NP5,0,0,0,1,0,0
2379,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_18_24.jpg,NA (prediction),0.87459236,0.75912803,0.00034069282,NA28UCDtemporalgyri _4G8/0/20/18.jpg,"[1280, 670, 256, 256]",NP5,0,1,0,0,0,0
