,Unnamed: 0,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
493,493,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_21_29_1.jpg,NP1,0.0,1.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/21/29.jpg,[  0 177 256 256],None (label),0,1,0,0,0,0
494,494,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_22_0.jpg,NP1,0.0,0.0,1.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/2/22.jpg,[100 677 256 256],None (label),0,0,1,0,0,0
495,495,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_13_25_4.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/13/25.jpg,[1022    0  256  256],None (label),0,1,0,0,0,0
496,496,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_12_2_3.jpg,NA (prediction),0.00025342542,0.8246197000000001,0.9757075,NA15UCDtemporalgyri _4G8/0/12/2.jpg,"[1247, 0, 256, 256]",consensus_of_2,0,1,1,0,0,0
497,497,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_20_3.jpg,NA (prediction),0.009431236,0.9957515,0.18883705,NA28UCDtemporalgyri _4G8/0/12/20.jpg,"[835, 0, 256, 256]",NP1,0,1,0,0,0,0
498,498,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_27.jpg,consensus_of_2,0.0,1.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/0/15.jpg,[241 855 256 256],None (label),0,0,1,0,0,0
499,499,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_32_41.jpg,NA (prediction),0.00011559879,6.6358393e-07,0.9999801,NA23UCDtemporalgyri _4G8/0/14/32.jpg,"[1177, 136, 256, 256]",NP1,0,0,1,0,0,0
500,500,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_21_81.jpg,NA (prediction),0.87922615,0.97575593,4.3082608e-05,NA28UCDtemporalgyri _4G8/0/12/21.jpg,"[1276, 1280, 256, 256]",NP1,0,1,0,0,0,0
501,501,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_24_5.jpg,NA (prediction),0.012770875,0.010572674,0.9661471,NA23UCDtemporalgyri _4G8/0/8/24.jpg,"[1280, 249, 256, 256]",consensus_of_2,0,0,1,0,0,0
502,502,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_12_4_66.jpg,consensus_of_2,4.0,2.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/12/4.jpg,[873   0 256 256],None (label),1,0,0,0,0,0
503,503,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_21_46.jpg,NA (prediction),0.87211514,0.9759911,0.00013138262,NA37UCDtemporalgyri _4G8/0/6/21.jpg,"[966, 457, 256, 256]",consensus_of_2,0,1,0,0,1,0
504,504,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_16_28_1.jpg,consensus_of_2,2.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/16/28.jpg,[796   0 256 256],None (label),0,0,0,0,0,1
505,505,phase1/blobs/cw17-32/cw17-32_17_26_24.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/17/26.jpg,[648 830 256 256],None (label),1,0,0,0,0,0
506,506,phase1/blobs/cw18-2/cw18-2_11_16_16.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw18-2/0/11/16.jpg,[1060 1280  256  256],None (label),0,0,1,0,0,0
507,507,phase1/blobs/cw17-11/cw17-11_17_16_62.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-11/0/17/16.jpg,[   0 1178  256  256],None (label),0,0,1,0,0,0
508,508,phase1/blobs/NA42UCDtemporalgyri _4G8/NA42UCDtemporalgyri _4G8_23_23_13.jpg,NP1,0.0,1.0,0.0,phase1/10x_tiles/NA42UCDtemporalgyri _4G8/0/23/23.jpg,[583 306 256 256],None (label),0,1,0,0,0,0
509,509,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_30_8.jpg,NA (prediction),0.96235025,0.9992083,9.6767275e-05,NA37UCDtemporalgyri _4G8/0/14/30.jpg,"[0, 305, 256, 256]",consensus_of_2,0,1,0,0,0,0
510,510,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_15_19_43.jpg,NA (prediction),0.009369202,0.7943925000000001,0.71203005,NA23UCDtemporalgyri _4G8/0/15/19.jpg,"[45, 667, 256, 256]",NP1,0,1,1,0,0,0
511,511,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_18_27_5.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/18/27.jpg,[  4   8 256 256],None (label),0,1,0,0,0,0
512,512,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_22_18.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/12/22.jpg,[1038  661  256  256],None (label),1,0,0,0,0,0
513,513,cw15-12/cw15-12_29_39_9.jpg,NA (prediction),0.0002128847,1.0777554e-05,0.9425025,cw15-12/0/29/39.jpg,"[648, 560, 256, 256]",NP1,0,0,0,1,0,0
514,514,cw13-0/cw13-0_14_21_32.jpg,NA (prediction),0.017652722,0.38854158,0.26202348,cw13-0/0/14/21.jpg,"[871, 50, 256, 256]",consensus_of_2,0,0,0,1,0,0
515,515,phase1/blobs/cw17-11/cw17-11_25_22_69.jpg,NP1,0.0,0.0,1.0,phase1/10x_tiles/cw17-11/0/25/22.jpg,[ 358 1157  256  256],None (label),0,0,1,0,0,0
516,516,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_4_39.jpg,NA (prediction),0.97908425,0.1514404,8.6497477e-07,NA37UCDtemporalgyri _4G8/0/13/4.jpg,"[1280, 1247, 256, 256]",NP1,0,1,0,0,0,0
517,517,phase1/blobs/cw17-32/cw17-32_17_23_17.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw17-32/0/17/23.jpg,[1275 1280  256  256],None (label),0,1,0,0,0,0
518,518,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_15_2_58.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/15/2.jpg,[1048 1086  256  256],None (label),0,1,0,0,0,0
519,519,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_5_0.jpg,NA (prediction),0.007195610600000002,0.14454986,0.98582214,NA28UCDtemporalgyri _4G8/0/18/5.jpg,"[899, 0, 256, 256]",NP1,0,0,0,0,0,1
520,520,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_32_30.jpg,NA (prediction),0.53252846,0.9953021,0.000781349,NA28UCDtemporalgyri _4G8/0/13/32.jpg,"[659, 894, 256, 256]",NP1,0,1,0,0,0,0
521,521,phase1/blobs/cw17-34/cw17-34_6_8_21.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-34/0/6/8.jpg,[123 792 256 256],None (label),0,0,1,0,0,0
522,522,cw18-48/cw18-48_28_29_20.jpg,NA (prediction),0.08639961,0.07865598,0.9792955,cw18-48/0/28/29.jpg,"[92, 412, 256, 256]",consensus_of_2,0,0,0,1,0,0
523,523,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_18_23_21.jpg,NA (prediction),0.9997975,0.21829094,8.6666415e-07,NA27UCDtemporalgyri _4G8/0/18/23.jpg,"[705, 787, 256, 256]",NP1,0,1,0,0,0,0
524,524,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_29_25.jpg,NA (prediction),0.10432876,0.0022457938,0.9248425,NA23UCDtemporalgyri _4G8/0/8/29.jpg,"[1280, 0, 256, 256]",consensus_of_2,0,0,0,0,0,1
525,525,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_10_17_0.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/10/17.jpg,[719 133 256 256],None (label),1,0,0,0,0,0
526,526,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_6_12_2.jpg,NA (prediction),0.21955927,0.9929877,0.00026328626,40-3_UTSW_temporal_6E10/0/6/12.jpg,"[73, 112, 256, 256]",NP1,0,1,0,0,0,0
527,527,cw18-48/cw18-48_28_28_87.jpg,NA (prediction),3.3378103e-05,0.53944486,0.9998957,cw18-48/0/28/28.jpg,"[1280, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
528,528,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_22_39.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/15/22.jpg,[531 457 256 256],None (label),0,1,0,0,0,0
529,529,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_17_27_13.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/17/27.jpg,[ 24 183 256 256],None (label),0,1,0,0,0,0
530,530,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_22_31.jpg,NP1,0.0,1.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/15/22.jpg,[1025  341  256  256],None (label),0,1,0,0,0,0
531,531,phase1/blobs/NA19UCDtemporalgyri _4G8/NA19UCDtemporalgyri _4G8_19_12_11.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA19UCDtemporalgyri _4G8/0/19/12.jpg,[561 257 256 256],None (label),0,1,0,0,0,0
532,532,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_7_25_37.jpg,NA (prediction),0.00035865127999999994,0.00015628459,0.974238,NA28UCDtemporalgyri _4G8/0/7/25.jpg,"[1256, 1280, 256, 256]",NP1,0,0,0,1,0,0
533,533,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_29_9.jpg,NA (prediction),8.304374e-05,0.00030799667000000003,0.99967563,NA23UCDtemporalgyri _4G8/0/7/29.jpg,"[369, 242, 256, 256]",consensus_of_2,0,0,0,0,0,1
534,534,phase1/blobs/cw17-11/cw17-11_24_33_4.jpg,NP1,0.0,1.0,0.0,phase1/10x_tiles/cw17-11/0/24/33.jpg,[1094  317  256  256],None (label),0,1,0,0,0,0
535,535,phase1/blobs/cw17-3/cw17-3_12_32_20.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/12/32.jpg,[ 641 1226  256  256],None (label),0,0,1,0,0,0
536,536,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_7_14.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/9/7.jpg,[261  85 256 256],None (label),0,1,0,0,0,0
537,537,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_3_31_0.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/3/31.jpg,[307   2 256 256],None (label),1,0,0,0,0,0
538,538,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_3.jpg,NP1,0.0,0.0,1.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/15/15.jpg,[693 156 256 256],None (label),0,0,1,0,0,0
539,539,cw13-0/cw13-0_24_14_6.jpg,NA (prediction),1.4679939e-05,2.205794e-06,0.99406105,cw13-0/0/24/14.jpg,"[1280, 294, 256, 256]",consensus_of_2,0,0,0,1,0,0
540,540,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_5_49.jpg,NA (prediction),0.0044090855,0.016688703,0.33489203,NA28UCDtemporalgyri _4G8/0/17/5.jpg,"[878, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
541,541,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_24_22_51.jpg,NA (prediction),0.9906619,0.8671169,2.1057233e-06,NA27UCDtemporalgyri _4G8/0/24/22.jpg,"[1280, 1280, 256, 256]",NP1,1,1,0,0,0,0
542,542,phase1/blobs/cw17-3/cw17-3_21_24_8.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/cw17-3/0/21/24.jpg,[636 524 256 256],None (label),0,1,0,0,0,0
543,543,phase1/blobs/cw18-2/cw18-2_2_9_1.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw18-2/0/2/9.jpg,[ 65   0 256 256],None (label),0,0,1,0,1,0
544,544,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_14_13_18.jpg,consensus_of_2,0.0,0.0,2.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/14/13.jpg,[ 360 1173  256  256],None (label),0,0,0,1,0,0
545,545,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_16_33_21.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/16/33.jpg,[781 706 256 256],None (label),0,0,1,0,0,0
546,546,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_11_29_44.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/11/29.jpg,[ 670 1280  256  256],None (label),0,1,0,0,0,0
547,547,cw13-0/cw13-0_9_13_4.jpg,NA (prediction),0.9993086,0.824902,1.428026e-05,cw13-0/0/9/13.jpg,"[1168, 542, 256, 256]",consensus_of_2,0,1,0,0,0,0
548,548,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_16_16_24.jpg,NP1,1.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/16/16.jpg,[1002  412  256  256],None (label),0,1,0,0,0,0
549,549,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_2.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/19/8.jpg,[949 355 256 256],None (label),0,1,0,0,0,0
550,550,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_25_16.jpg,NA (prediction),0.11451119,0.988405,0.0010882352,NA28UCDtemporalgyri _4G8/0/28/25.jpg,"[911, 447, 256, 256]",consensus_of_2,0,1,0,0,0,0
551,551,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_19_20.jpg,NA (prediction),0.27464953,0.985515,0.00034690517,NA37UCDtemporalgyri _4G8/0/4/19.jpg,"[242, 355, 256, 256]",NP1,0,1,0,0,0,0
552,552,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_7_16_15.jpg,NA (prediction),0.79698485,0.99880433,3.4389326000000004e-05,40-3_UTSW_temporal_6E10/0/7/16.jpg,"[953, 307, 256, 256]",consensus_of_2,0,1,0,0,0,0
553,553,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_25_18.jpg,NA (prediction),0.95290756,0.76292825,5.739338e-06,NA28UCDtemporalgyri _4G8/0/10/25.jpg,"[936, 235, 256, 256]",NP1,1,1,0,0,0,0
554,554,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_9_31_2.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/9/31.jpg,[  64 1280  256  256],None (label),0,1,0,0,0,0
555,555,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_26_2.jpg,NA (prediction),0.9785523000000002,0.31245854,0.0074959514,NA37UCDtemporalgyri _4G8/0/5/26.jpg,"[782, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
556,556,cw15-29/cw15-29_10_19_10.jpg,NA (prediction),0.90608644,0.18289632,0.0010153459,cw15-29/0/10/19.jpg,"[484, 881, 256, 256]",consensus_of_2,1,0,0,0,0,0
557,557,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_19_33_28.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/19/33.jpg,[1280 1280  256  256],None (label),0,1,0,0,0,0
558,558,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_22_61.jpg,NA (prediction),0.8147555999999999,0.9985197,0.005850581999999999,NA28UCDtemporalgyri _4G8/0/11/22.jpg,"[301, 1102, 256, 256]",NP1,0,1,0,0,0,0
559,559,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_25_3.jpg,NA (prediction),0.99618465,0.3512982,0.005345978299999999,NA23UCDtemporalgyri _4G8/0/7/25.jpg,"[1000, 115, 256, 256]",consensus_of_2,0,0,0,0,0,1
560,560,phase1/blobs/cw17-41/cw17-41_11_17_66.jpg,NP1,0.0,0.0,1.0,phase1/10x_tiles/cw17-41/0/11/17.jpg,[ 828 1045  256  256],None (label),0,0,1,0,0,0
561,561,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_18_41.jpg,NA (prediction),0.62536466,0.98752916,0.0011221612,NA37UCDtemporalgyri _4G8/0/4/18.jpg,"[1200, 567, 256, 256]",consensus_of_2,0,1,0,0,0,0
562,562,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_29_0.jpg,NA (prediction),0.046970118,0.09804033,0.358924,NA23UCDtemporalgyri _4G8/0/8/29.jpg,"[1157, 0, 256, 256]",consensus_of_2,0,0,0,0,0,1
563,563,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_12_20.jpg,NA (prediction),0.99770665,0.05671164,3.9916955e-08,NA23UCDtemporalgyri _4G8/0/8/12.jpg,"[404, 441, 256, 256]",NP1,1,0,0,0,0,0
564,564,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_39.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/8/20.jpg,[ 634 1174  256  256],None (label),0,1,0,0,0,0
565,565,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_40.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/19/20.jpg,[1216 1280  256  256],None (label),0,0,1,0,0,0
566,566,phase1/blobs/cw16-4/cw16-4_19_16_0.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw16-4/0/19/16.jpg,[244   0 256 256],None (label),1,0,0,0,0,0
567,567,cw18-48/cw18-48_15_7_61.jpg,NA (prediction),0.00026624603,0.0059794853,0.89081436,cw18-48/0/15/7.jpg,"[496, 891, 256, 256]",NP1,0,0,0,1,0,0
568,568,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_28_23.jpg,NA (prediction),0.9656690999999998,0.52417785,2.109455e-05,17-3_UTSW_temporal_6E10/0/12/28.jpg,"[452, 569, 256, 256]",NP1,0,1,0,0,0,0
569,569,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_8_57.jpg,NA (prediction),0.941967,0.9544809,0.00023060871,NA37UCDtemporalgyri _4G8/0/6/8.jpg,"[41, 1220, 256, 256]",consensus_of_2,0,1,0,0,0,0
570,570,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_4_21_23.jpg,NA (prediction),0.99759763,0.7167415,7.776009000000001e-06,40-3_UTSW_temporal_6E10/0/4/21.jpg,"[802, 767, 256, 256]",consensus_of_2,1,0,0,0,0,0
571,571,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_6_12_6.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/6/12.jpg,[  0 433 256 256],None (label),0,1,0,0,0,0
572,572,cw15-29/cw15-29_2_6_7.jpg,NA (prediction),0.024986938,0.34786907,0.5923599,cw15-29/0/2/6.jpg,"[436, 7, 256, 256]",NP1,0,0,0,1,0,0
573,573,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_19_53.jpg,NA (prediction),0.97940046,0.99695086,5.161903e-06,NA28UCDtemporalgyri _4G8/0/8/19.jpg,"[1280, 423, 256, 256]",consensus_of_2,1,1,0,0,1,0
574,574,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_19_27_30.jpg,NA (prediction),0.5362486,0.85851777,2.4554545e-06,NA23UCDtemporalgyri _4G8/0/19/27.jpg,"[1020, 476, 256, 256]",NP1,1,1,0,0,0,0
575,575,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_15_41.jpg,NA (prediction),9.265215e-05,0.20778699,0.99510974,NA28UCDtemporalgyri _4G8/0/15/15.jpg,"[1101, 947, 256, 256]",NP1,0,1,0,0,1,0
576,576,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_16_16_10.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/16/16.jpg,[834 698 256 256],None (label),0,1,0,0,0,0
577,577,cw13-0/cw13-0_11_13_13.jpg,NA (prediction),7.9945385e-06,0.0024073378,0.9915114,cw13-0/0/11/13.jpg,"[903, 198, 256, 256]",NP1,0,0,0,1,0,0
578,578,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_33_1.jpg,NA (prediction),0.9612196,0.98056877,0.00025188470000000004,NA28UCDtemporalgyri _4G8/0/16/33.jpg,"[47, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
579,579,phase1/blobs/cw18-18/cw18-18_7_38_15.jpg,NP1,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/7/38.jpg,[120 331 256 256],None (label),0,1,0,0,0,0
580,580,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_18_1.jpg,NA (prediction),0.96243626,0.99737775,0.00014252261000000002,NA37UCDtemporalgyri _4G8/0/17/18.jpg,"[920, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
581,581,cw13-0/cw13-0_23_14_19.jpg,NA (prediction),9.593349e-05,2.6911186e-05,0.97652894,cw13-0/0/23/14.jpg,"[1215, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
582,582,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_11_1_8.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/11/1.jpg,[1268  837  256  256],None (label),1,0,0,0,0,0
583,583,cw13-0/cw13-0_19_18_14.jpg,NA (prediction),2.534756e-05,0.002093936,0.5546028000000001,cw13-0/0/19/18.jpg,"[754, 116, 256, 256]",NP1,0,0,0,1,0,0
584,584,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_7_22_0.jpg,NP1,0.0,0.0,1.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/7/22.jpg,[123   0 256 256],None (label),0,1,0,0,0,0
585,585,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_9_17_5.jpg,NA (prediction),0.4094318,0.99045324,0.0003457178,40-3_UTSW_temporal_6E10/0/9/17.jpg,"[699, 61, 256, 256]",consensus_of_2,0,1,0,0,0,0
586,586,phase1/blobs/cw15-31/cw15-31_10_28_22.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw15-31/0/10/28.jpg,[ 163 1137  256  256],None (label),0,1,0,0,0,0
587,587,cw15-29/cw15-29_5_30_71.jpg,NA (prediction),0.000474396,1.7086425999999994e-05,0.98285705,cw15-29/0/5/30.jpg,"[419, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
588,588,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_10_1.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/18/10.jpg,[819 269 256 256],None (label),0,0,1,0,0,0
589,589,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_10_19_0.jpg,NA (prediction),0.9730829,0.711534,1.9180705e-05,NA27UCDtemporalgyri _4G8/0/10/19.jpg,"[1138, 0, 256, 256]",NP1,0,1,0,0,0,0
590,590,phase1/blobs/cw18-33/cw18-33_24_20_35.jpg,NP1,1.0,0.0,0.0,phase1/10x_tiles/cw18-33/0/24/20.jpg,[   0 1190  256  256],None (label),0,1,0,0,0,0
591,591,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_3_16_14.jpg,NP1,0.0,1.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/3/16.jpg,[1280  296  256  256],None (label),0,1,0,0,0,0
592,592,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_23_9_29.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/23/9.jpg,[815   0 256 256],None (label),0,0,1,0,0,0
593,593,cw13-0/cw13-0_17_10_35.jpg,NA (prediction),0.00045610085,0.048553947,0.37340716,cw13-0/0/17/10.jpg,"[40, 197, 256, 256]",NP1,0,0,0,1,0,0
594,594,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_19_24_12.jpg,NA (prediction),0.97616243,0.7045441,3.047769000000001e-05,NA27UCDtemporalgyri _4G8/0/19/24.jpg,"[97, 349, 256, 256]",consensus_of_2,0,1,0,0,0,0
595,595,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_18_17_2.jpg,NA (prediction),0.9999982,0.0006806078,3.8197022999999997e-10,NA23UCDtemporalgyri _4G8/0/18/17.jpg,"[1049, 79, 256, 256]",NP1,1,0,0,0,0,0
596,596,phase1/blobs/cw17-3/cw17-3_15_32_34.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/15/32.jpg,[ 630 1280  256  256],None (label),0,0,1,0,0,0
597,597,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_22_68.jpg,NA (prediction),0.96428066,0.8340221999999999,1.1626154e-07,NA23UCDtemporalgyri _4G8/0/7/22.jpg,"[1250, 1280, 256, 256]",NP1,0,1,0,0,0,0
598,598,phase1/blobs/cw18-10/cw18-10_18_35_10.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw18-10/0/18/35.jpg,[112 388 256 256],None (label),0,0,1,0,0,0
599,599,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_10_21_13.jpg,NA (prediction),6.958704000000001e-05,0.92777467,0.95950526,NA23UCDtemporalgyri _4G8/0/10/21.jpg,"[56, 590, 256, 256]",consensus_of_2,0,1,1,0,1,0
600,600,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_9_2_8.jpg,NA (prediction),0.005674291999999999,0.9775668,1.2178951e-06,NA15UCDtemporalgyri _4G8/0/9/2.jpg,"[120, 442, 256, 256]",NP1,0,1,0,0,0,0
