,Unnamed: 0,imagename,username,cored,diffuse,CAA,negative,flag,notsure
3385,11798,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_54.jpg,consensus_of_5,0,1,0,0,0,0
3386,2659,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_55.jpg,consensus_of_5,0,1,0,0,0,0
3387,2826,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_56.jpg,consensus_of_5,0,1,0,0,0,0
3388,18117,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_57.jpg,consensus_of_5,0,1,0,0,0,0
3389,8197,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_58.jpg,consensus_of_5,0,1,0,0,0,0
3390,16016,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_59.jpg,consensus_of_5,0,0,0,0,0,0
3391,9146,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_60.jpg,consensus_of_5,0,1,0,0,0,0
3392,6620,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_61.jpg,consensus_of_5,0,1,0,0,0,0
3393,3552,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_62.jpg,consensus_of_5,0,1,0,0,0,0
3394,14137,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_63.jpg,consensus_of_5,0,1,0,0,0,0
3395,8933,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_8.jpg,consensus_of_5,0,1,0,0,0,0
3396,18365,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_9.jpg,consensus_of_5,0,1,0,0,0,0
3397,11633,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_10.jpg,consensus_of_5,0,1,0,0,0,0
3398,10436,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_12.jpg,consensus_of_5,0,1,0,0,0,0
3399,9745,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_13.jpg,consensus_of_5,0,1,0,0,0,0
3400,17186,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_14.jpg,consensus_of_5,0,1,0,0,0,0
3401,9707,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_2.jpg,consensus_of_5,0,1,0,0,0,0
3402,1407,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_20.jpg,consensus_of_5,0,1,0,0,0,0
3403,6564,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_21.jpg,consensus_of_5,0,1,0,0,0,0
3404,7777,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_23.jpg,consensus_of_5,0,1,0,0,0,0
3405,16448,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_24.jpg,consensus_of_5,0,1,0,0,0,0
3406,17520,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_25.jpg,consensus_of_5,0,1,0,0,0,0
3407,5535,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_26.jpg,consensus_of_5,0,1,0,0,0,0
3408,2803,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_27.jpg,consensus_of_5,0,1,0,0,0,0
3409,15781,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_28.jpg,consensus_of_5,0,1,0,0,0,0
3410,12281,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_3.jpg,consensus_of_5,0,0,0,0,0,0
3411,19340,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_30.jpg,consensus_of_5,0,1,0,0,0,0
3412,818,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_31.jpg,consensus_of_5,0,1,0,0,0,0
3413,16671,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_32.jpg,consensus_of_5,0,1,0,0,0,0
3414,20062,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_34.jpg,consensus_of_5,0,1,0,0,0,0
3415,12890,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_35.jpg,consensus_of_5,0,1,0,0,0,0
3416,7768,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_36.jpg,consensus_of_5,0,0,0,0,0,0
3417,9339,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_37.jpg,consensus_of_5,0,1,0,0,0,0
3418,4348,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_38.jpg,consensus_of_5,0,1,0,0,0,0
3419,15906,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_39.jpg,consensus_of_5,0,1,0,0,0,0
3420,12625,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_4.jpg,consensus_of_5,0,1,0,0,0,0
3421,15536,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_40.jpg,consensus_of_5,0,1,0,0,0,0
3422,9368,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_42.jpg,consensus_of_5,0,1,0,0,0,0
3423,10928,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_43.jpg,consensus_of_5,0,1,0,0,0,0
3424,1667,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_46.jpg,consensus_of_5,0,0,0,0,0,0
3425,9580,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_47.jpg,consensus_of_5,0,1,0,0,0,0
3426,16341,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_49.jpg,consensus_of_5,0,0,0,0,0,0
3427,15577,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_5.jpg,consensus_of_5,0,1,0,0,0,0
3428,10291,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_50.jpg,consensus_of_5,0,0,0,0,0,0
3429,13862,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_51.jpg,consensus_of_5,0,1,0,0,0,0
3430,16071,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_55.jpg,consensus_of_5,0,1,0,0,0,0
3431,11236,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_56.jpg,consensus_of_5,0,1,0,0,0,0
3432,9239,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_57.jpg,consensus_of_5,0,1,0,0,0,0
3433,15680,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_59.jpg,consensus_of_5,0,0,0,0,0,0
3434,19022,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_60.jpg,consensus_of_5,0,1,0,0,0,0
3435,10550,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_61.jpg,consensus_of_5,0,1,0,0,0,0
3436,14817,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_63.jpg,consensus_of_5,0,1,0,0,0,0
3437,3912,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_65.jpg,consensus_of_5,0,1,0,0,0,0
3438,8620,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_68.jpg,consensus_of_5,0,1,0,0,0,0
3439,10766,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_69.jpg,consensus_of_5,0,1,0,0,0,0
3440,13302,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_7.jpg,consensus_of_5,0,1,0,0,0,0
3441,6779,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_9.jpg,consensus_of_5,0,1,0,0,0,0
3442,6314,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_11.jpg,consensus_of_5,0,1,0,0,0,0
3443,9933,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_12.jpg,consensus_of_5,0,1,0,0,0,0
3444,131,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_14.jpg,consensus_of_5,0,0,0,0,0,0
3445,18648,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_15.jpg,consensus_of_5,0,1,0,0,0,0
3446,15962,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_16.jpg,consensus_of_5,0,0,0,0,0,0
3447,576,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_17.jpg,consensus_of_5,0,0,0,0,0,0
3448,7887,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_19.jpg,consensus_of_5,0,1,0,0,0,0
3449,15930,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_20.jpg,consensus_of_5,0,1,0,0,0,0
3450,11023,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_21.jpg,consensus_of_5,0,1,0,0,0,0
3451,11942,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_22.jpg,consensus_of_5,0,1,0,0,0,0
3452,9191,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_25.jpg,consensus_of_5,0,1,0,0,0,0
3453,14462,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_26.jpg,consensus_of_5,0,1,0,0,0,0
3454,2377,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_28.jpg,consensus_of_5,0,1,0,0,0,0
3455,11126,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_29.jpg,consensus_of_5,0,1,0,0,0,0
3456,1381,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_3.jpg,consensus_of_5,0,1,0,0,0,0
3457,10873,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_30.jpg,consensus_of_5,0,1,0,0,0,0
3458,13323,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_31.jpg,consensus_of_5,0,1,0,0,0,0
3459,5631,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_32.jpg,consensus_of_5,0,0,0,0,0,0
3460,13820,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_34.jpg,consensus_of_5,0,1,0,0,0,0
3461,13338,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_35.jpg,consensus_of_5,0,1,0,0,0,0
3462,11482,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_37.jpg,consensus_of_5,0,1,0,0,0,0
3463,12578,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_38.jpg,consensus_of_5,0,1,0,0,0,0
3464,934,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_4.jpg,consensus_of_5,0,1,0,0,0,0
3465,19995,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_41.jpg,consensus_of_5,0,1,0,0,0,0
3466,861,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_43.jpg,consensus_of_5,0,1,0,0,0,0
3467,8083,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_44.jpg,consensus_of_5,0,0,0,0,0,0
3468,8174,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_46.jpg,consensus_of_5,0,1,0,0,0,0
3469,19126,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_47.jpg,consensus_of_5,0,1,0,0,0,0
3470,17899,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_5.jpg,consensus_of_5,0,1,0,0,0,0
3471,9820,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_50.jpg,consensus_of_5,0,1,0,0,0,0
3472,10154,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_52.jpg,consensus_of_5,0,1,0,0,0,0
3473,18221,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_56.jpg,consensus_of_5,0,1,0,0,0,0
3474,2904,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_57.jpg,consensus_of_5,0,1,0,0,0,0
3475,7840,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_58.jpg,consensus_of_5,0,1,0,0,0,0
3476,9940,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_60.jpg,consensus_of_5,0,1,0,0,0,0
3477,14178,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_61.jpg,consensus_of_5,0,1,0,0,0,0
3478,736,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_62.jpg,consensus_of_5,0,0,0,0,0,0
3479,8602,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_64.jpg,consensus_of_5,0,1,0,0,0,0
3480,8659,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_67.jpg,consensus_of_5,0,1,0,0,0,0
3481,16893,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_7.jpg,consensus_of_5,0,1,0,0,0,0
3482,17098,13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_8.jpg,consensus_of_5,0,1,0,0,0,0
3483,14805,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_12_0.jpg,consensus_of_5,0,0,0,0,0,0
3484,13313,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_12_2.jpg,consensus_of_5,0,0,0,0,0,0
3485,244,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_15_1.jpg,consensus_of_5,0,0,0,0,0,0
3486,4133,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_15_10.jpg,consensus_of_5,0,1,0,0,0,0
3487,674,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_15_12.jpg,consensus_of_5,0,0,0,0,0,0
3488,10932,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_15_4.jpg,consensus_of_5,0,0,0,0,0,0
3489,16852,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_15_5.jpg,consensus_of_5,0,0,0,0,0,0
3490,9224,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_15_9.jpg,consensus_of_5,0,0,0,0,0,0
3491,8908,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_0.jpg,consensus_of_5,0,0,0,0,0,0
3492,5921,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_10.jpg,consensus_of_5,0,1,0,0,0,0
3493,13666,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_14.jpg,consensus_of_5,0,1,0,0,0,0
3494,20046,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_16.jpg,consensus_of_5,0,1,0,0,0,0
3495,13623,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_17.jpg,consensus_of_5,0,1,0,0,0,0
3496,13030,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_19.jpg,consensus_of_5,0,1,0,0,0,0
3497,17681,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_2.jpg,consensus_of_5,0,0,0,0,0,0
3498,2821,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_20.jpg,consensus_of_5,0,1,0,0,0,0
3499,14369,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_21.jpg,consensus_of_5,0,1,0,0,0,0
3500,6776,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_22.jpg,consensus_of_5,0,0,0,0,0,0
3501,13382,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_23.jpg,consensus_of_5,0,1,0,0,0,0
3502,9296,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_26.jpg,consensus_of_5,0,1,0,0,0,0
3503,194,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_4.jpg,consensus_of_5,0,1,0,0,0,0
3504,15991,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_23_7.jpg,consensus_of_5,1,0,0,0,0,0
3505,14129,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_10.jpg,consensus_of_5,0,1,0,0,0,0
3506,1679,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_11.jpg,consensus_of_5,0,1,0,0,0,0
3507,16201,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_12.jpg,consensus_of_5,0,0,0,0,0,0
3508,13980,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_13.jpg,consensus_of_5,0,1,0,0,0,0
3509,5490,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_14.jpg,consensus_of_5,0,1,0,0,0,0
3510,17526,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_15.jpg,consensus_of_5,0,0,0,0,0,0
3511,11898,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_16.jpg,consensus_of_5,0,0,0,0,0,0
3512,4373,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_18.jpg,consensus_of_5,0,1,0,0,0,0
3513,9856,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_19.jpg,consensus_of_5,0,1,0,0,0,0
3514,13148,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_2.jpg,consensus_of_5,0,1,0,0,0,0
3515,14233,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_20.jpg,consensus_of_5,0,1,0,0,0,0
3516,14373,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_21.jpg,consensus_of_5,0,0,0,0,0,0
3517,1284,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_22.jpg,consensus_of_5,0,1,0,0,0,0
3518,13017,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_23.jpg,consensus_of_5,0,1,0,0,0,0
3519,1531,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_28.jpg,consensus_of_5,0,1,0,0,0,0
3520,531,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_30.jpg,consensus_of_5,0,1,0,0,0,0
3521,9780,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_31.jpg,consensus_of_5,0,1,0,0,0,0
3522,17848,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_32.jpg,consensus_of_5,0,1,0,0,0,0
3523,13717,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_33.jpg,consensus_of_5,0,1,0,0,0,0
3524,15758,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_35.jpg,consensus_of_5,0,1,0,0,0,0
3525,11272,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_36.jpg,consensus_of_5,0,0,0,0,0,0
3526,4125,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_37.jpg,consensus_of_5,0,1,0,0,0,0
3527,16833,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_5.jpg,consensus_of_5,0,1,0,0,0,0
3528,3361,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_6.jpg,consensus_of_5,0,1,0,0,0,0
3529,2459,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_7.jpg,consensus_of_5,0,1,0,0,0,0
3530,2248,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_8.jpg,consensus_of_5,0,1,0,0,0,0
3531,19500,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_1.jpg,consensus_of_5,0,0,0,0,0,0
3532,12115,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_10.jpg,consensus_of_5,0,1,0,0,0,0
3533,2174,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_11.jpg,consensus_of_5,0,1,0,0,0,0
3534,7553,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_13.jpg,consensus_of_5,0,1,0,0,0,0
3535,2028,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_16.jpg,consensus_of_5,0,1,0,0,0,0
3536,7909,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_17.jpg,consensus_of_5,0,1,0,0,0,0
3537,11405,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_18.jpg,consensus_of_5,0,1,0,0,0,0
3538,1987,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_19.jpg,consensus_of_5,0,1,0,0,0,0
3539,8836,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_2.jpg,consensus_of_5,0,1,0,0,0,0
3540,17903,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_20.jpg,consensus_of_5,0,1,0,0,0,0
3541,2273,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_22.jpg,consensus_of_5,0,1,0,0,0,0
3542,14502,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_24.jpg,consensus_of_5,0,1,0,0,0,0
3543,17492,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_27.jpg,consensus_of_5,0,1,0,0,0,0
3544,15883,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_31.jpg,consensus_of_5,0,1,0,0,0,0
3545,16268,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_32.jpg,consensus_of_5,0,1,0,0,0,0
3546,440,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_34.jpg,consensus_of_5,0,1,0,0,0,0
3547,18128,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_35.jpg,consensus_of_5,0,1,0,0,0,0
3548,8294,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_36.jpg,consensus_of_5,0,1,0,0,0,0
3549,14173,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_37.jpg,consensus_of_5,0,0,0,0,0,0
3550,9587,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_40.jpg,consensus_of_5,0,1,0,0,0,0
3551,12459,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_41.jpg,consensus_of_5,0,1,0,0,0,0
3552,9366,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_42.jpg,consensus_of_5,0,1,0,0,0,0
3553,9965,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_43.jpg,consensus_of_5,0,1,0,0,0,0
3554,6573,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_44.jpg,consensus_of_5,0,0,0,0,0,0
3555,8441,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_45.jpg,consensus_of_5,0,1,0,0,0,0
3556,16737,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_47.jpg,consensus_of_5,0,1,0,0,0,0
3557,19129,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_48.jpg,consensus_of_5,0,1,0,0,0,0
3558,7364,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_49.jpg,consensus_of_5,0,1,0,0,0,0
3559,15082,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_50.jpg,consensus_of_5,0,1,0,0,0,0
3560,2308,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_7.jpg,consensus_of_5,0,1,0,0,0,0
3561,1150,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_8.jpg,consensus_of_5,0,1,0,0,0,0
3562,16392,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_0.jpg,consensus_of_5,0,1,0,0,0,0
3563,8668,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_1.jpg,consensus_of_5,0,1,0,0,0,0
3564,10877,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_10.jpg,consensus_of_5,0,1,0,0,0,0
3565,5975,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_11.jpg,consensus_of_5,0,0,0,0,0,0
3566,1300,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_14.jpg,consensus_of_5,0,1,0,0,0,0
3567,15258,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_16.jpg,consensus_of_5,0,1,0,0,0,0
3568,19621,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_17.jpg,consensus_of_5,0,1,0,0,0,0
3569,3386,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_18.jpg,consensus_of_5,0,1,0,0,0,0
3570,12441,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_21.jpg,consensus_of_5,0,1,0,0,0,0
3571,1324,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_23.jpg,consensus_of_5,0,0,0,0,0,0
3572,15007,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_24.jpg,consensus_of_5,0,1,0,0,0,0
3573,16693,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_25.jpg,consensus_of_5,1,0,0,0,0,0
3574,13632,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_26.jpg,consensus_of_5,0,1,0,0,0,0
3575,18381,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_27.jpg,consensus_of_5,0,0,0,0,0,0
3576,18956,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_28.jpg,consensus_of_5,0,1,0,0,0,0
3577,11855,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_29.jpg,consensus_of_5,0,1,0,0,0,0
3578,2483,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_3.jpg,consensus_of_5,0,1,0,0,0,0
3579,3623,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_32.jpg,consensus_of_5,0,0,0,0,0,0
3580,14966,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_35.jpg,consensus_of_5,0,1,0,0,0,0
3581,9534,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_36.jpg,consensus_of_5,0,1,0,0,0,0
3582,5464,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_37.jpg,consensus_of_5,0,1,0,0,0,0
3583,16923,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_38.jpg,consensus_of_5,0,1,0,0,0,0
