,username,timestamp,imagename,cored,diffuse,CAA,negative,flag,notsure
4328,NP4,2019-02-05 23:36:13,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_24_41.jpg,0,1,0,0,1,0
4329,NP4,2019-02-11 23:38:42,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_24_45.jpg,0,1,0,0,1,0
4330,NP4,2019-02-13 20:48:05,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_24_46.jpg,0,1,0,0,1,0
4331,NP4,2019-02-14 18:41:13,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_24_47.jpg,0,1,0,0,1,0
4332,NP4,2019-01-30 17:13:33,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_24_48.jpg,0,1,0,0,1,0
4333,NP4,2019-01-21 17:50:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_24_49.jpg,0,1,0,0,1,0
4334,NP4,2019-02-07 23:03:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_24_5.jpg,0,1,0,0,1,0
4335,NP4,2019-02-11 20:43:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_0.jpg,0,1,0,0,1,0
4336,NP4,2019-02-06 02:31:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_1.jpg,0,1,0,0,1,0
4337,NP4,2019-02-01 00:05:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_10.jpg,0,1,0,0,1,0
4338,NP4,2019-02-20 00:16:15,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_13.jpg,0,1,0,0,1,0
4339,NP4,2019-02-20 00:15:40,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_14.jpg,0,1,0,0,1,0
4340,NP4,2019-02-12 21:03:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_15.jpg,0,1,0,0,1,0
4341,NP4,2019-02-20 21:22:37,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_16.jpg,0,1,0,0,1,0
4342,NP4,2019-02-12 21:09:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_19.jpg,0,1,0,0,1,0
4343,NP4,2019-02-07 23:20:31,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_21.jpg,0,1,0,0,1,0
4344,NP4,2019-02-07 22:57:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_24.jpg,0,1,0,0,1,0
4345,NP4,2019-02-20 22:11:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_26.jpg,0,1,0,0,1,0
4346,NP4,2019-02-08 01:46:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_27.jpg,0,1,0,0,0,0
4347,NP4,2019-02-12 21:20:59,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_29.jpg,0,1,0,0,0,0
4348,NP4,2019-01-24 21:53:03,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_3.jpg,0,1,0,0,0,1
4349,NP4,2019-01-23 16:10:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_32.jpg,0,1,0,0,1,0
4350,NP4,2019-01-22 20:28:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_36.jpg,0,1,0,0,0,0
4351,NP4,2019-01-25 19:36:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_38.jpg,0,1,0,0,0,0
4352,NP4,2019-02-20 21:59:55,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_39.jpg,0,1,0,0,1,0
4353,NP4,2019-02-20 00:14:27,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_4.jpg,0,1,0,0,1,0
4354,NP4,2019-02-06 01:38:16,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_40.jpg,0,1,0,0,1,0
4355,NP4,2019-01-28 23:50:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_41.jpg,0,1,0,0,0,0
4356,NP4,2019-02-20 23:24:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_42.jpg,0,1,0,0,1,0
4357,NP4,2019-02-06 02:18:16,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_43.jpg,0,1,0,0,1,0
4358,NP4,2019-02-11 22:33:59,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_44.jpg,0,1,0,0,1,0
4359,NP4,2019-02-11 23:33:59,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_5.jpg,0,1,0,0,1,0
4360,NP4,2019-02-20 21:30:30,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_8.jpg,0,1,0,0,0,0
4361,NP4,2019-02-12 00:19:34,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_25_9.jpg,0,1,0,0,0,0
4362,NP4,2019-02-20 21:23:12,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_3_1.jpg,0,0,0,1,0,0
4363,NP4,2019-01-30 17:10:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_3_4.jpg,0,1,0,0,1,0
4364,NP4,2019-01-31 23:43:36,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_4_0.jpg,0,1,0,0,0,0
4365,NP4,2019-02-12 21:13:28,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_4_1.jpg,0,1,0,0,1,0
4366,NP4,2019-01-30 17:47:40,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_4_10.jpg,0,1,0,0,1,0
4367,NP4,2019-01-31 23:03:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_4_3.jpg,0,1,0,0,1,0
4368,NP4,2019-01-31 22:53:40,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_4_4.jpg,0,1,0,0,1,0
4369,NP4,2019-02-06 01:35:03,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_4_6.jpg,0,0,0,1,0,0
4370,NP4,2019-02-20 21:53:30,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_4_7.jpg,0,1,0,1,0,0
4371,NP4,2019-02-14 19:20:41,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_4_8.jpg,0,1,0,1,0,0
4372,NP4,2019-02-07 22:43:56,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_4_9.jpg,0,1,0,1,0,0
4373,NP4,2019-02-20 21:39:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_0.jpg,0,1,0,1,0,0
4374,NP4,2019-01-24 20:47:33,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_1.jpg,0,1,0,1,0,1
4375,NP4,2019-02-20 22:03:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_10.jpg,0,1,0,1,0,0
4376,NP4,2019-01-28 23:41:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_11.jpg,0,1,0,0,1,0
4377,NP4,2019-02-07 22:55:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_12.jpg,0,1,0,1,0,0
4378,NP4,2019-02-14 19:52:01,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_13.jpg,0,1,0,0,1,0
4379,NP4,2019-02-13 20:39:35,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_2.jpg,0,1,0,1,0,0
4380,NP4,2019-01-30 21:36:48,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_5.jpg,0,1,0,1,0,0
4381,NP4,2019-02-13 20:33:18,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_8.jpg,0,1,0,0,1,0
4382,NP4,2019-02-11 22:58:27,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_9.jpg,0,1,0,0,1,0
4383,NP4,2019-02-06 02:07:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_0.jpg,0,1,0,0,1,0
4384,NP4,2019-02-20 00:17:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_1.jpg,0,1,0,0,1,0
4385,NP4,2019-02-07 23:26:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_10.jpg,0,1,0,0,1,0
4386,NP4,2019-02-20 21:32:18,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_12.jpg,0,1,0,0,1,0
4387,NP4,2019-02-11 23:25:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_13.jpg,0,1,0,0,1,0
4388,NP4,2019-02-12 21:04:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_15.jpg,0,1,0,0,1,0
4389,NP4,2019-02-11 22:33:38,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_17.jpg,0,1,0,0,1,0
4390,NP4,2019-02-14 20:00:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_2.jpg,0,1,0,0,1,0
4391,NP4,2019-02-12 00:23:13,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_20.jpg,0,1,0,0,1,0
4392,NP4,2019-01-28 23:50:14,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_26.jpg,0,1,0,0,1,0
4393,NP4,2019-01-31 23:03:13,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_3.jpg,0,1,0,0,1,0
4394,NP4,2019-02-12 00:13:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_4.jpg,0,1,0,0,0,0
4395,NP4,2019-02-07 22:55:21,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_5.jpg,0,1,0,1,0,0
4396,NP4,2019-01-21 18:33:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_6.jpg,0,1,0,0,1,0
4397,NP4,2019-02-07 23:25:40,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_1_8_8.jpg,0,1,0,1,0,0
4398,NP4,2019-02-20 00:23:54,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_19_0.jpg,0,1,0,0,1,0
4399,NP4,2019-01-28 23:42:31,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_19_1.jpg,0,1,0,0,1,0
4400,NP4,2019-02-12 21:13:51,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_19_10.jpg,0,1,0,0,1,0
4401,NP4,2019-01-30 21:30:04,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_19_11.jpg,0,1,0,0,1,0
4402,NP4,2019-02-07 23:26:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_19_12.jpg,0,1,0,1,0,0
4403,NP4,2019-02-20 00:15:08,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_19_15.jpg,0,1,0,0,1,0
4404,NP4,2019-01-24 21:08:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_19_16.jpg,0,1,0,0,1,0
4405,NP4,2019-01-25 19:38:21,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_19_17.jpg,0,1,0,0,1,0
4406,NP4,2019-01-31 22:57:03,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_19_9.jpg,0,1,0,0,0,1
4407,NP4,2019-02-14 20:01:27,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_0.jpg,0,1,0,0,1,0
4408,NP4,2019-02-08 17:09:27,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_13.jpg,0,1,0,0,0,0
4409,NP4,2019-02-13 20:42:18,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_15.jpg,0,1,0,0,1,0
4410,NP4,2019-02-12 21:41:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_17.jpg,0,1,0,0,1,0
4411,NP4,2019-02-06 01:35:33,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_18.jpg,0,1,0,0,1,0
4412,NP4,2019-02-13 20:09:33,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_21.jpg,0,1,0,0,1,0
4413,NP4,2019-01-25 22:26:52,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_25.jpg,0,1,0,0,1,0
4414,NP4,2019-02-06 01:42:14,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_26.jpg,0,1,0,0,0,0
4415,NP4,2019-02-12 21:52:52,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_27.jpg,0,1,0,1,0,0
4416,NP4,2019-02-05 23:42:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_28.jpg,0,1,0,0,1,0
4417,NP4,2019-02-07 23:08:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_3.jpg,0,1,0,0,1,0
4418,NP4,2019-02-08 17:23:26,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_30.jpg,0,1,0,0,1,0
4419,NP4,2019-01-31 23:54:38,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_34.jpg,0,0,0,1,0,0
4420,NP4,2019-02-11 22:33:54,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_35.jpg,0,1,0,0,1,0
4421,NP4,2019-01-21 18:35:01,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_4.jpg,0,1,0,0,1,0
4422,NP4,2019-02-12 21:54:58,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_5.jpg,0,1,0,0,1,0
4423,NP4,2019-02-13 20:18:19,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_6.jpg,0,1,0,0,1,0
4424,NP4,2019-01-31 23:29:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_7.jpg,0,1,0,0,1,0
4425,NP4,2019-02-11 23:32:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_8.jpg,0,1,0,0,1,0
4426,NP4,2019-02-07 22:37:27,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_20_9.jpg,0,1,0,0,1,0
4427,NP4,2019-01-24 21:02:14,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_0.jpg,0,1,0,0,0,1
4428,NP4,2019-02-11 22:34:03,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_1.jpg,0,1,0,0,1,0
4429,NP4,2019-01-31 23:12:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_10.jpg,0,1,0,0,1,0
4430,NP4,2019-02-07 23:05:38,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_14.jpg,0,1,0,1,0,0
4431,NP4,2019-02-11 23:29:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_15.jpg,0,1,0,0,1,0
4432,NP4,2019-01-28 23:49:04,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_16.jpg,0,1,0,0,1,0
4433,NP4,2019-02-05 23:38:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_17.jpg,0,1,0,0,1,0
4434,NP4,2019-02-12 22:00:38,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_18.jpg,0,1,0,0,1,0
4435,NP4,2019-01-21 18:33:57,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_19.jpg,0,1,0,0,1,0
4436,NP4,2019-01-25 19:32:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_2.jpg,0,1,0,0,1,0
4437,NP4,2019-01-31 23:38:30,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_4.jpg,0,1,0,0,1,0
4438,NP4,2019-02-07 23:05:12,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_5.jpg,0,1,0,0,1,0
4439,NP4,2019-02-20 21:44:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_6.jpg,0,1,0,1,0,0
4440,NP4,2019-01-21 18:05:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_20_26_8.jpg,0,1,0,0,0,0
4441,NP4,2019-01-28 23:57:50,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_17_0.jpg,0,1,0,0,1,0
4442,NP4,2019-01-30 18:01:51,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_17_2.jpg,0,0,0,1,0,0
4443,NP4,2019-02-06 01:42:55,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_17_4.jpg,0,0,0,1,0,0
4444,NP4,2019-01-31 23:55:30,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_17_8.jpg,0,1,0,1,0,0
4445,NP4,2019-01-30 21:42:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_17_9.jpg,0,1,0,0,0,1
4446,NP4,2019-01-25 22:26:46,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_18_1.jpg,0,0,0,1,0,0
4447,NP4,2019-02-08 17:28:28,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_18_10.jpg,0,1,0,1,0,0
4448,NP4,2019-02-20 23:25:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_18_3.jpg,0,1,0,1,0,0
4449,NP4,2019-01-30 16:40:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_18_5.jpg,0,1,0,0,1,0
4450,NP4,2019-01-28 23:59:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_18_6.jpg,0,1,0,0,1,0
4451,NP4,2019-01-25 19:39:17,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_18_9.jpg,0,0,0,1,0,1
4452,NP4,2019-01-25 19:31:08,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_0.jpg,0,1,0,0,0,1
4453,NP4,2019-02-07 23:26:33,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_11.jpg,0,1,0,0,1,0
4454,NP4,2019-02-20 22:09:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_13.jpg,1,0,0,0,1,0
4455,NP4,2019-01-22 20:31:16,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_15.jpg,1,0,0,0,1,0
4456,NP4,2019-02-13 20:50:13,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_16.jpg,0,1,0,0,1,0
4457,NP4,2019-02-20 00:11:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_18.jpg,0,1,0,0,1,0
4458,NP4,2019-02-12 00:05:30,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_19.jpg,0,1,0,0,0,0
4459,NP4,2019-02-08 17:21:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_20.jpg,0,1,0,0,1,0
4460,NP4,2019-01-31 23:43:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_26.jpg,0,1,0,0,1,0
4461,NP4,2019-02-07 22:37:48,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_3.jpg,0,1,0,0,1,0
4462,NP4,2019-02-11 23:33:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_32.jpg,0,1,0,0,1,0
4463,NP4,2019-02-20 00:08:31,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_33.jpg,0,1,0,0,1,0
4464,NP4,2019-01-30 21:21:46,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_34.jpg,0,1,0,0,1,0
4465,NP4,2019-02-07 22:54:19,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_35.jpg,0,1,0,0,1,0
4466,NP4,2019-01-30 21:44:46,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_37.jpg,0,1,0,0,1,0
4467,NP4,2019-02-11 23:28:26,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_38.jpg,0,1,0,0,0,0
4468,NP4,2019-02-14 22:51:13,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_40.jpg,0,1,0,0,1,0
4469,NP4,2019-01-28 23:51:35,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_46.jpg,0,1,0,0,0,1
4470,NP4,2019-01-22 20:31:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_6.jpg,0,1,0,0,1,0
4471,NP4,2019-02-13 20:38:38,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_8.jpg,0,1,0,0,1,0
4472,NP4,2019-02-12 00:23:15,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_0.jpg,0,1,0,0,1,0
4473,NP4,2019-02-14 18:40:54,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_1.jpg,0,1,0,0,1,0
4474,NP4,2019-02-06 01:45:17,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_10.jpg,0,1,0,0,1,0
4475,NP4,2019-02-11 23:32:16,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_11.jpg,0,1,0,0,1,0
4476,NP4,2019-01-25 19:34:27,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_14.jpg,0,1,0,0,1,0
4477,NP4,2019-02-11 23:37:04,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_16.jpg,0,1,0,0,1,0
4478,NP4,2019-02-06 02:28:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_17.jpg,0,1,0,0,1,0
4479,NP4,2019-01-30 18:01:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_18.jpg,0,1,0,0,1,0
4480,NP4,2019-01-21 18:09:28,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_2.jpg,0,1,0,0,1,0
4481,NP4,2019-01-30 17:39:41,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_23.jpg,0,1,0,0,1,0
4482,NP4,2019-02-12 21:44:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_24.jpg,0,1,0,0,1,0
4483,NP4,2019-01-30 17:09:38,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_27.jpg,0,1,0,0,1,0
4484,NP4,2019-02-12 21:12:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_29.jpg,1,0,0,0,0,0
4485,NP4,2019-01-23 16:15:35,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_33.jpg,0,1,0,0,1,0
4486,NP4,2019-02-20 22:04:30,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_34.jpg,0,1,0,0,1,0
4487,NP4,2019-02-12 00:08:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_35.jpg,0,1,0,0,1,0
4488,NP4,2019-01-24 20:53:08,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_36.jpg,0,1,0,0,1,0
4489,NP4,2019-01-28 23:59:00,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_37.jpg,1,0,0,0,1,0
4490,NP4,2019-01-21 18:27:01,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_38.jpg,0,1,0,0,1,0
4491,NP4,2019-02-20 21:47:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_4.jpg,0,1,0,0,1,0
4492,NP4,2019-02-11 22:56:00,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_40.jpg,0,1,0,0,1,0
4493,NP4,2019-02-07 23:08:36,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_41.jpg,0,1,0,0,1,0
4494,NP4,2019-01-23 16:15:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_43.jpg,1,0,0,0,1,0
4495,NP4,2019-02-13 20:14:21,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_44.jpg,0,1,0,0,1,0
4496,NP4,2019-02-14 19:53:17,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_46.jpg,0,1,0,0,1,0
4497,NP4,2019-01-25 22:18:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_5.jpg,0,1,0,0,1,0
4498,NP4,2019-02-08 17:20:35,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_51.jpg,0,1,0,0,1,0
4499,NP4,2019-02-11 22:58:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_52.jpg,0,1,0,0,1,0
4500,NP4,2019-02-12 00:04:16,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_54.jpg,0,1,0,0,1,0
4501,NP4,2019-01-24 23:59:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_56.jpg,0,1,0,0,1,0
4502,NP4,2019-02-07 23:18:12,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_58.jpg,0,1,0,0,1,0
4503,NP4,2019-01-30 21:39:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_59.jpg,0,1,0,0,1,0
4504,NP4,2019-01-24 20:47:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_6.jpg,0,1,0,0,1,0
4505,NP4,2019-02-08 17:28:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_60.jpg,0,1,0,0,1,0
4506,NP4,2019-02-05 23:51:03,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_61.jpg,0,1,0,0,1,0
4507,NP4,2019-02-13 20:41:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_63.jpg,0,1,0,0,1,0
4508,NP4,2019-01-25 22:29:14,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_66.jpg,0,1,0,0,1,0
4509,NP4,2019-01-24 21:53:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_68.jpg,0,1,0,0,0,0
4510,NP4,2019-02-08 17:07:21,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_69.jpg,0,1,0,0,1,0
