,Unnamed: 0,username,timestamp,imagename,cored,diffuse,CAA,negative,flag,notsure
3680,3680,NP5,2019-02-19 22:32:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_17.jpg,0,0,0,0,1,1
3681,3681,NP5,2019-02-19 21:01:41,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_2.jpg,0,1,0,0,0,0
3682,3682,NP5,2019-02-15 17:19:59,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_3.jpg,1,0,0,0,0,0
3683,3683,NP5,2019-02-18 21:40:05,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_4.jpg,0,1,0,0,0,0
3684,3684,NP5,2019-02-15 19:10:54,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_5.jpg,0,1,0,0,0,0
3685,3685,NP5,2019-02-15 21:49:55,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_7.jpg,0,1,0,0,0,0
3686,3686,NP5,2019-02-15 22:08:00,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_8.jpg,0,1,0,0,1,0
3687,3687,NP5,2019-02-15 14:37:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_9.jpg,0,1,0,0,1,0
3688,3688,NP5,2019-02-14 22:56:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_0.jpg,0,1,0,0,0,0
3689,3689,NP5,2019-02-18 17:06:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_1.jpg,0,1,0,0,0,0
3690,3690,NP5,2019-02-20 15:47:26,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_11.jpg,0,1,0,0,1,0
3691,3691,NP5,2019-02-15 20:57:21,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_14.jpg,0,1,0,0,0,0
3692,3692,NP5,2019-02-18 18:08:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_16.jpg,0,1,0,0,0,0
3693,3693,NP5,2019-02-18 17:08:42,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_18.jpg,0,1,0,0,0,0
3694,3694,NP5,2019-02-18 20:32:40,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_19.jpg,0,1,0,0,0,0
3695,3695,NP5,2019-02-15 20:51:36,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_2.jpg,0,1,0,0,1,0
3696,3696,NP5,2019-02-15 17:17:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_20.jpg,0,1,0,0,0,0
3697,3697,NP5,2019-02-19 16:56:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_21.jpg,0,1,0,0,0,0
3698,3698,NP5,2019-02-20 18:41:19,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_22.jpg,0,1,0,0,0,0
3699,3699,NP5,2019-02-15 16:51:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_23.jpg,0,1,0,0,0,0
3700,3700,NP5,2019-02-13 18:42:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_24.jpg,0,1,0,0,0,0
3701,3701,NP5,2019-02-15 14:49:51,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_25.jpg,0,1,0,0,1,0
3702,3702,NP5,2019-02-18 16:56:30,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_26.jpg,0,1,0,0,0,0
3703,3703,NP5,2019-02-15 16:49:44,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_30.jpg,0,1,0,0,0,0
3704,3704,NP5,2019-02-18 19:18:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_33.jpg,0,1,0,0,0,0
3705,3705,NP5,2019-02-14 22:33:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_34.jpg,0,1,0,0,0,0
3706,3706,NP5,2019-02-18 16:20:50,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_35.jpg,0,1,0,0,0,0
3707,3707,NP5,2019-02-18 20:47:35,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_38.jpg,0,1,0,0,0,0
3708,3708,NP5,2019-02-21 21:32:01,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_39.jpg,1,0,0,0,0,0
3709,3709,NP5,2019-02-15 17:12:36,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_4.jpg,0,1,0,0,0,0
3710,3710,NP5,2019-02-18 17:25:51,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_42.jpg,0,1,0,0,0,0
3711,3711,NP5,2019-02-20 17:43:14,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_44.jpg,0,1,0,0,0,0
3712,3712,NP5,2019-02-20 18:22:46,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_46.jpg,0,1,0,0,0,0
3713,3713,NP5,2019-02-14 22:57:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_48.jpg,0,1,0,0,0,0
3714,3714,NP5,2019-02-14 23:01:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_49.jpg,0,1,0,0,0,0
3715,3715,NP5,2019-02-18 20:53:27,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_5.jpg,0,1,0,0,1,0
3716,3716,NP5,2019-02-18 21:30:55,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_50.jpg,0,1,0,0,0,0
3717,3717,NP5,2019-02-15 15:35:04,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_51.jpg,0,1,0,0,0,0
3718,3718,NP5,2019-02-15 14:34:42,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_52.jpg,0,1,0,0,0,0
3719,3719,NP5,2019-02-19 22:11:41,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_53.jpg,0,1,0,0,0,0
3720,3720,NP5,2019-02-21 21:31:41,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_54.jpg,0,1,0,0,0,0
3721,3721,NP5,2019-02-14 22:34:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_55.jpg,0,1,0,0,0,0
3722,3722,NP5,2019-02-21 21:39:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_58.jpg,0,1,0,0,0,0
3723,3723,NP5,2019-02-14 22:05:57,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_6.jpg,0,1,0,0,0,0
3724,3724,NP5,2019-02-15 20:39:45,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_60.jpg,0,1,0,0,0,0
3725,3725,NP5,2019-02-11 22:12:03,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_61.jpg,0,1,0,0,1,0
3726,3726,NP5,2019-02-18 20:47:26,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_62.jpg,0,1,0,0,0,0
3727,3727,NP5,2019-02-15 17:15:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_0.jpg,0,1,0,0,0,0
3728,3728,NP5,2019-02-18 20:49:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_1.jpg,0,1,0,0,0,0
3729,3729,NP5,2019-02-15 14:12:56,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_10.jpg,0,1,0,0,1,0
3730,3730,NP5,2019-02-18 17:13:08,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_13.jpg,0,1,0,0,0,0
3731,3731,NP5,2019-02-15 16:58:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_15.jpg,0,1,0,0,0,0
3732,3732,NP5,2019-02-18 18:24:16,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_19.jpg,0,1,0,0,0,0
3733,3733,NP5,2019-02-21 21:48:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_2.jpg,0,1,0,0,1,0
3734,3734,NP5,2019-02-20 15:56:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_20.jpg,0,1,0,0,1,0
3735,3735,NP5,2019-02-15 16:27:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_22.jpg,0,1,0,0,0,0
3736,3736,NP5,2019-02-18 18:10:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_23.jpg,0,1,0,0,0,0
3737,3737,NP5,2019-02-13 18:09:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_24.jpg,0,1,0,0,0,0
3738,3738,NP5,2019-02-19 17:00:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_25.jpg,0,1,0,0,0,0
3739,3739,NP5,2019-02-18 21:23:01,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_3.jpg,0,1,0,0,0,0
3740,3740,NP5,2019-02-21 21:42:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_4.jpg,0,1,0,0,0,0
3741,3741,NP5,2019-02-15 16:19:15,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_6_6.jpg,0,1,0,0,0,0
3742,3742,NP5,2019-02-18 21:29:56,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_0.jpg,0,1,0,0,1,0
3743,3743,NP5,2019-02-21 16:46:51,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_1.jpg,0,0,0,0,1,1
3744,3744,NP5,2019-02-18 18:32:03,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_10.jpg,0,1,0,0,0,0
3745,3745,NP5,2019-02-20 20:46:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_11.jpg,0,1,0,0,0,0
3746,3746,NP5,2019-02-21 16:49:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_12.jpg,0,1,0,0,0,0
3747,3747,NP5,2019-02-18 17:11:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_13.jpg,0,1,0,0,0,0
3748,3748,NP5,2019-02-15 21:58:44,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_14.jpg,0,1,0,0,0,0
3749,3749,NP5,2019-02-15 14:11:46,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_15.jpg,0,1,0,0,1,0
3750,3750,NP5,2019-02-21 16:25:18,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_17.jpg,0,1,0,0,1,0
3751,3751,NP5,2019-02-14 22:50:18,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_18.jpg,0,1,0,0,0,0
3752,3752,NP5,2019-02-18 18:43:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_19.jpg,0,1,0,0,0,0
3753,3753,NP5,2019-02-18 18:03:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_24.jpg,0,1,0,0,0,0
3754,3754,NP5,2019-02-18 20:57:52,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_26.jpg,0,1,0,0,0,0
3755,3755,NP5,2019-02-18 21:37:33,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_27.jpg,0,1,0,0,0,0
3756,3756,NP5,2019-02-15 16:57:40,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_28.jpg,0,1,0,0,0,0
3757,3757,NP5,2019-02-19 21:14:21,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_29.jpg,0,1,0,0,0,0
3758,3758,NP5,2019-02-21 18:40:26,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_3.jpg,0,1,0,0,0,0
3759,3759,NP5,2019-02-18 20:22:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_31.jpg,0,1,0,0,0,0
3760,3760,NP5,2019-02-15 21:07:55,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_33.jpg,0,1,0,0,0,0
3761,3761,NP5,2019-02-18 18:26:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_35.jpg,0,1,0,0,0,0
3762,3762,NP5,2019-02-21 18:34:52,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_4.jpg,0,1,0,0,1,0
3763,3763,NP5,2019-02-14 22:34:34,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_40.jpg,0,1,0,0,0,0
3764,3764,NP5,2019-02-21 17:17:59,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_42.jpg,0,1,0,0,0,0
3765,3765,NP5,2019-02-19 16:41:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_43.jpg,0,1,0,0,0,0
3766,3766,NP5,2019-02-13 17:58:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_44.jpg,0,1,0,0,0,0
3767,3767,NP5,2019-02-15 15:01:33,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_46.jpg,0,1,0,0,0,0
3768,3768,NP5,2019-02-21 18:40:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_48.jpg,0,1,0,0,0,0
3769,3769,NP5,2019-02-15 16:55:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_50.jpg,0,1,0,0,0,0
3770,3770,NP5,2019-02-19 20:05:21,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_53.jpg,0,1,0,0,0,0
3771,3771,NP5,2019-02-15 21:12:27,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_54.jpg,0,1,0,0,0,0
3772,3772,NP5,2019-02-20 20:07:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_56.jpg,0,1,0,0,0,0
3773,3773,NP5,2019-02-18 18:33:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_57.jpg,0,1,0,0,0,0
3774,3774,NP5,2019-02-18 20:15:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_58.jpg,0,1,0,0,0,0
3775,3775,NP5,2019-02-20 18:29:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_59.jpg,0,1,0,0,0,0
3776,3776,NP5,2019-02-15 14:47:44,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_6.jpg,0,1,0,0,0,0
3777,3777,NP5,2019-02-18 19:12:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_18_9.jpg,0,0,0,0,1,1
3778,3778,NP5,2019-02-19 21:02:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_0.jpg,0,1,0,0,0,0
3779,3779,NP5,2019-02-19 16:40:51,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_10.jpg,0,1,0,0,0,0
3780,3780,NP5,2019-02-15 16:47:44,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_12.jpg,0,1,0,0,0,0
3781,3781,NP5,2019-02-19 21:37:38,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_13.jpg,0,1,0,0,1,0
3782,3782,NP5,2019-02-18 18:17:28,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_14.jpg,0,1,0,0,1,0
3783,3783,NP5,2019-02-18 21:05:55,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_16.jpg,0,1,0,0,0,0
3784,3784,NP5,2019-02-19 22:48:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_17.jpg,0,1,0,0,0,0
3785,3785,NP5,2019-02-21 16:54:57,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_19.jpg,0,1,0,0,0,0
3786,3786,NP5,2019-02-15 22:01:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_20.jpg,0,1,0,0,0,0
3787,3787,NP5,2019-02-18 18:22:50,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_22.jpg,0,1,0,0,0,0
3788,3788,NP5,2019-02-19 22:11:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_23.jpg,0,1,0,0,0,0
3789,3789,NP5,2019-02-18 17:13:16,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_24.jpg,0,1,0,0,0,0
3790,3790,NP5,2019-02-18 21:47:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_25.jpg,0,1,0,0,0,0
3791,3791,NP5,2019-02-13 18:34:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_26.jpg,0,1,0,0,0,0
3792,3792,NP5,2019-02-15 17:48:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_28.jpg,0,1,0,0,1,0
3793,3793,NP5,2019-02-18 20:24:21,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_29.jpg,0,1,0,0,1,0
3794,3794,NP5,2019-02-18 16:49:13,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_30.jpg,0,1,0,0,0,0
3795,3795,NP5,2019-02-19 22:07:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_4.jpg,0,1,0,0,0,0
3796,3796,NP5,2019-02-15 16:50:15,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_6.jpg,0,1,0,0,0,0
3797,3797,NP5,2019-02-21 16:30:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_7.jpg,0,1,0,0,1,0
3798,3798,NP5,2019-02-13 18:52:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_20_8.jpg,0,1,0,0,1,0
3799,3799,NP5,2019-02-18 20:42:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_0.jpg,0,1,0,0,0,0
3800,3800,NP5,2019-02-19 22:25:28,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_1.jpg,0,1,0,0,0,0
3801,3801,NP5,2019-02-18 18:08:51,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_10.jpg,0,1,0,0,0,0
3802,3802,NP5,2019-02-18 20:15:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_11.jpg,0,1,0,0,1,0
3803,3803,NP5,2019-02-19 16:40:41,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_13.jpg,0,1,0,0,0,0
3804,3804,NP5,2019-02-14 22:50:51,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_16.jpg,0,1,0,0,0,0
3805,3805,NP5,2019-02-15 15:24:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_17.jpg,0,1,0,0,0,0
3806,3806,NP5,2019-02-15 17:29:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_18.jpg,0,1,0,0,0,0
3807,3807,NP5,2019-02-21 17:12:12,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_19.jpg,0,1,0,0,1,0
3808,3808,NP5,2019-02-18 20:38:19,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_20.jpg,0,1,0,0,0,0
3809,3809,NP5,2019-02-21 21:02:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_4.jpg,0,1,0,0,0,0
3810,3810,NP5,2019-02-18 21:29:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_5.jpg,0,1,0,0,0,0
3811,3811,NP5,2019-02-15 14:42:00,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_0.jpg,0,1,0,0,0,0
3812,3812,NP5,2019-02-18 18:30:20,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_1.jpg,0,1,0,0,0,0
3813,3813,NP5,2019-02-18 18:30:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_12.jpg,0,1,0,0,0,0
3814,3814,NP5,2019-02-21 21:48:36,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_13.jpg,0,1,0,0,1,0
3815,3815,NP5,2019-02-15 14:43:30,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_14.jpg,0,1,0,0,0,0
3816,3816,NP5,2019-02-14 22:31:51,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_15.jpg,0,1,0,0,0,0
3817,3817,NP5,2019-02-21 21:50:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_17.jpg,0,1,0,0,0,0
3818,3818,NP5,2019-02-21 16:53:54,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_2.jpg,0,1,0,0,0,0
3819,3819,NP5,2019-02-14 22:48:40,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_20.jpg,0,1,0,0,0,0
3820,3820,NP5,2019-02-19 22:52:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_22.jpg,0,1,0,0,1,0
3821,3821,NP5,2019-02-15 17:25:46,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_23.jpg,0,1,0,0,0,0
3822,3822,NP5,2019-02-18 21:25:41,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_27.jpg,0,1,0,0,0,0
3823,3823,NP5,2019-02-21 17:01:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_32.jpg,0,1,0,0,0,0
3824,3824,NP5,2019-02-20 17:51:54,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_35.jpg,0,1,0,0,1,0
3825,3825,NP5,2019-02-15 15:13:56,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_38.jpg,0,1,0,0,0,0
3826,3826,NP5,2019-02-13 22:11:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_41.jpg,0,1,0,0,0,0
3827,3827,NP5,2019-02-21 21:50:04,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_42.jpg,0,1,0,0,1,0
3828,3828,NP5,2019-02-18 17:20:01,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_43.jpg,0,1,0,0,0,0
3829,3829,NP5,2019-02-13 22:03:54,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_45.jpg,0,1,0,0,0,0
3830,3830,NP5,2019-02-18 19:17:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_46.jpg,0,1,0,0,0,0
3831,3831,NP5,2019-02-21 16:12:15,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_47.jpg,0,1,0,0,0,0
3832,3832,NP5,2019-02-15 14:50:08,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_49.jpg,0,1,0,0,0,0
3833,3833,NP5,2019-02-15 16:20:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_50.jpg,0,1,0,0,0,0
3834,3834,NP5,2019-02-21 16:24:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_55.jpg,0,1,0,0,0,0
3835,3835,NP5,2019-02-20 17:01:41,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_56.jpg,0,1,0,0,0,0
3836,3836,NP5,2019-02-19 22:31:17,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_57.jpg,0,1,0,0,0,0
3837,3837,NP5,2019-02-18 20:54:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_8.jpg,0,1,0,0,0,0
3838,3838,NP5,2019-02-18 19:10:56,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_9.jpg,0,1,0,0,0,0
3839,3839,NP5,2019-02-18 17:31:08,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_1.jpg,0,1,0,0,0,0
3840,3840,NP5,2019-02-15 20:56:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_10.jpg,0,1,0,0,1,0
3841,3841,NP5,2019-02-15 21:19:41,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_11.jpg,0,1,0,0,0,0
3842,3842,NP5,2019-02-15 16:46:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_12.jpg,0,1,0,0,0,0
3843,3843,NP5,2019-02-15 16:46:17,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_13.jpg,0,1,0,0,0,0
3844,3844,NP5,2019-02-15 20:52:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_14.jpg,0,1,0,0,0,0
3845,3845,NP5,2019-02-11 22:14:59,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_15.jpg,0,1,0,0,0,0
3846,3846,NP5,2019-02-19 22:13:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_17.jpg,0,1,0,0,0,0
3847,3847,NP5,2019-02-18 21:15:16,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_19.jpg,0,1,0,0,0,0
3848,3848,NP5,2019-02-13 18:39:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_21.jpg,0,1,0,0,0,0
3849,3849,NP5,2019-02-18 21:00:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_22.jpg,0,1,0,0,0,0
3850,3850,NP5,2019-02-21 21:17:52,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_23.jpg,0,1,0,0,0,0
3851,3851,NP5,2019-02-14 22:48:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_24.jpg,0,1,0,0,0,0
3852,3852,NP5,2019-02-13 17:44:42,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_25.jpg,0,1,0,0,0,0
3853,3853,NP5,2019-02-15 20:41:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_26.jpg,0,1,0,0,0,0
3854,3854,NP5,2019-02-21 21:36:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_27.jpg,0,1,0,0,0,0
3855,3855,NP5,2019-02-20 17:44:58,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_15_29.jpg,0,1,0,0,0,0
