,username,timestamp,imagename,cored,diffuse,CAA,negative,flag,notsure
3515,UG2,2019-02-20 20:15:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_20.jpg,0,1,0,0,1,0
3516,UG2,2019-02-16 19:26:55,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_21.jpg,0,1,0,0,0,0
3517,UG2,2019-02-22 17:33:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_22.jpg,0,1,0,0,0,0
3518,UG2,2019-02-20 00:48:17,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_23.jpg,0,1,0,0,0,0
3519,UG2,2019-02-16 20:12:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_28.jpg,0,1,0,0,0,0
3520,UG2,2019-02-20 00:55:12,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_30.jpg,0,1,0,0,0,0
3521,UG2,2019-02-20 06:34:14,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_31.jpg,0,1,0,0,0,0
3522,UG2,2019-02-20 19:19:28,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_32.jpg,0,1,0,0,1,0
3523,UG2,2019-02-20 05:40:20,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_33.jpg,0,1,0,0,1,0
3524,UG2,2019-02-20 20:21:45,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_35.jpg,0,1,0,0,0,0
3525,UG2,2019-02-16 23:29:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_36.jpg,0,1,0,0,1,0
3526,UG2,2019-02-20 17:23:57,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_37.jpg,0,1,0,0,0,0
3527,UG2,2019-02-22 18:28:12,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_5.jpg,0,1,0,0,0,0
3528,UG2,2019-02-16 18:10:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_6.jpg,0,1,0,0,0,0
3529,UG2,2019-02-18 21:27:58,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_7.jpg,0,1,0,0,0,0
3530,UG2,2019-02-19 01:11:42,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_14_8.jpg,0,1,0,0,0,0
3531,UG2,2019-02-20 18:23:21,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_1.jpg,1,0,0,0,0,0
3532,UG2,2019-02-16 18:01:50,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_10.jpg,0,1,0,0,0,0
3533,UG2,2019-02-16 23:46:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_11.jpg,0,1,0,0,0,0
3534,UG2,2019-02-17 21:48:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_13.jpg,0,1,0,0,0,0
3535,UG2,2019-01-30 19:39:58,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_16.jpg,0,1,0,0,0,0
3536,UG2,2019-02-20 17:31:56,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_17.jpg,0,1,0,0,0,0
3537,UG2,2019-02-20 06:31:42,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_18.jpg,0,1,0,0,0,0
3538,UG2,2019-02-19 23:30:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_19.jpg,0,1,0,0,0,0
3539,UG2,2019-02-20 20:10:58,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_2.jpg,0,1,0,0,0,0
3540,UG2,2019-02-20 20:09:55,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_20.jpg,0,1,0,0,0,0
3541,UG2,2019-02-17 20:56:56,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_22.jpg,0,1,0,0,0,0
3542,UG2,2019-02-22 17:31:05,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_24.jpg,0,1,0,0,0,0
3543,UG2,2019-02-19 23:11:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_27.jpg,0,1,0,0,0,0
3544,UG2,2019-02-20 18:20:59,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_31.jpg,0,1,0,0,0,0
3545,UG2,2019-02-22 17:35:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_32.jpg,0,1,0,0,0,0
3546,UG2,2019-02-20 17:19:46,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_34.jpg,0,1,0,0,0,0
3547,UG2,2019-02-19 01:27:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_35.jpg,1,1,0,0,1,0
3548,UG2,2019-02-18 20:10:33,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_36.jpg,0,1,0,0,1,0
3549,UG2,2019-02-18 20:54:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_37.jpg,1,0,0,0,1,0
3550,UG2,2019-02-17 21:56:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_40.jpg,0,1,0,0,0,0
3551,UG2,2019-01-30 19:38:19,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_41.jpg,0,1,0,0,0,0
3552,UG2,2019-02-20 05:30:58,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_42.jpg,0,1,0,0,0,0
3553,UG2,2019-02-20 05:38:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_43.jpg,0,1,0,0,0,0
3554,UG2,2019-02-17 20:40:13,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_44.jpg,0,0,0,0,0,1
3555,UG2,2019-02-20 17:19:56,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_45.jpg,0,1,0,0,0,0
3556,UG2,2019-02-17 23:55:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_47.jpg,0,1,0,0,0,1
3557,UG2,2019-02-18 22:09:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_48.jpg,0,1,0,0,0,0
3558,UG2,2019-02-18 22:10:58,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_49.jpg,0,1,0,0,0,0
3559,UG2,2019-02-20 18:43:12,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_50.jpg,0,1,0,0,1,0
3560,UG2,2019-02-16 19:28:17,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_7.jpg,0,1,0,0,0,0
3561,UG2,2019-02-18 01:57:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_8.jpg,0,1,0,0,0,0
3562,UG2,2019-02-17 23:57:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_0.jpg,0,1,0,0,0,0
3563,UG2,2019-02-17 21:50:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_1.jpg,0,1,0,0,0,0
3564,UG2,2019-02-20 17:38:59,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_10.jpg,0,1,0,0,0,0
3565,UG2,2019-02-18 20:33:04,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_11.jpg,0,1,0,0,0,0
3566,UG2,2019-02-18 20:24:34,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_14.jpg,0,1,0,0,0,0
3567,UG2,2019-02-20 18:35:20,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_16.jpg,0,1,0,0,0,0
3568,UG2,2019-02-20 17:38:54,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_17.jpg,0,1,0,0,1,0
3569,UG2,2019-02-20 19:18:18,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_18.jpg,0,1,0,0,0,0
3570,UG2,2019-02-22 18:10:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_21.jpg,0,1,0,0,0,0
3571,UG2,2019-02-17 00:01:27,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_23.jpg,0,1,0,0,0,0
3572,UG2,2019-02-19 01:26:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_24.jpg,0,1,0,0,0,0
3573,UG2,2019-02-20 20:26:48,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_25.jpg,1,0,0,0,0,0
3574,UG2,2019-02-18 09:31:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_26.jpg,0,1,0,0,1,0
3575,UG2,2019-02-18 20:52:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_27.jpg,1,0,0,0,0,0
3576,UG2,2019-01-30 19:37:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_28.jpg,0,1,0,0,0,0
3577,UG2,2019-02-17 23:36:03,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_29.jpg,0,1,0,0,0,0
3578,UG2,2019-02-18 09:15:42,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_3.jpg,0,1,0,0,0,0
3579,UG2,2019-02-18 08:34:37,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_32.jpg,0,0,0,0,0,1
3580,UG2,2019-02-20 20:12:35,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_35.jpg,0,1,0,0,0,0
3581,UG2,2019-02-20 18:25:44,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_36.jpg,0,1,0,0,0,0
3582,UG2,2019-02-17 21:22:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_37.jpg,0,1,0,0,0,0
3583,UG2,2019-02-20 18:19:03,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_38.jpg,0,1,0,0,0,0
3584,UG2,2019-02-20 01:06:48,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_39.jpg,0,1,0,0,0,0
3585,UG2,2019-02-20 17:37:19,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_40.jpg,0,1,0,0,0,0
3586,UG2,2019-02-20 17:32:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_44.jpg,0,1,0,0,0,0
3587,UG2,2019-02-17 23:31:16,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_45.jpg,0,1,0,0,0,0
3588,UG2,2019-02-18 21:29:33,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_46.jpg,0,1,0,0,1,0
3589,UG2,2019-02-20 18:50:37,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_47.jpg,0,1,0,0,1,0
3590,UG2,2019-02-17 02:23:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_48.jpg,0,1,0,0,0,0
3591,UG2,2019-02-19 01:28:05,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_49.jpg,0,1,0,0,1,0
3592,UG2,2019-02-17 20:57:48,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_5.jpg,0,1,0,0,0,0
3593,UG2,2019-02-19 23:22:42,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_51.jpg,0,1,0,0,1,0
3594,UG2,2019-02-20 20:20:13,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_52.jpg,0,1,0,0,0,0
3595,UG2,2019-02-01 21:52:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_53.jpg,0,1,0,0,0,0
3596,UG2,2019-02-20 06:33:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_54.jpg,0,1,0,0,0,0
3597,UG2,2019-02-22 17:40:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_6.jpg,0,1,0,0,0,0
3598,UG2,2019-02-20 06:23:17,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_0.jpg,0,1,0,0,0,0
3599,UG2,2019-02-20 00:48:35,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_15.jpg,0,0,0,0,0,1
3600,UG2,2019-02-18 02:00:18,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_17.jpg,0,1,0,0,1,0
3601,UG2,2019-02-20 01:01:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_18.jpg,0,1,0,0,1,0
3602,UG2,2019-02-18 09:22:27,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_2.jpg,0,1,0,0,1,0
3603,UG2,2019-02-22 17:15:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_20.jpg,0,1,0,0,1,0
3604,UG2,2019-02-20 18:03:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_21.jpg,0,0,0,0,0,1
3605,UG2,2019-02-18 02:20:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_3.jpg,1,0,0,0,0,0
3606,UG2,2019-02-17 23:23:55,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_4.jpg,0,1,0,0,1,0
3607,UG2,2019-02-20 20:19:55,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_5.jpg,0,1,0,0,0,0
3608,UG2,2019-02-18 20:55:02,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_7.jpg,0,1,0,0,0,0
3609,UG2,2019-02-17 20:57:12,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_8.jpg,0,1,0,0,0,0
3610,UG2,2019-02-20 17:17:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_6_9.jpg,1,0,0,0,1,0
3611,UG2,2019-02-20 18:46:20,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_13.jpg,0,1,0,0,1,0
3612,UG2,2019-02-18 01:45:20,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_14.jpg,0,1,0,0,0,0
3613,UG2,2019-02-20 00:53:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_15.jpg,0,1,0,0,0,0
3614,UG2,2019-02-22 17:32:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_16.jpg,0,1,0,0,0,0
3615,UG2,2019-02-20 17:37:48,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_18.jpg,0,1,0,0,0,0
3616,UG2,2019-02-20 18:11:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_2.jpg,0,1,0,0,1,0
3617,UG2,2019-02-18 22:11:16,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_21.jpg,0,1,0,0,0,0
3618,UG2,2019-02-20 06:46:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_22.jpg,0,1,0,0,0,0
3619,UG2,2019-02-17 20:58:19,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_26.jpg,0,1,0,0,0,0
3620,UG2,2019-02-18 20:25:52,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_27.jpg,0,1,0,0,0,0
3621,UG2,2019-02-22 17:18:53,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_29.jpg,0,1,0,0,0,0
3622,UG2,2019-02-18 09:33:56,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_31.jpg,0,1,0,0,0,0
3623,UG2,2019-02-20 17:41:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_33.jpg,0,1,0,0,0,0
3624,UG2,2019-02-19 00:19:28,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_34.jpg,0,1,0,0,0,0
3625,UG2,2019-02-17 23:24:45,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_35.jpg,0,1,0,0,0,0
3626,UG2,2019-02-16 20:10:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_36.jpg,0,1,0,0,0,0
3627,UG2,2019-02-18 20:38:54,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_37.jpg,0,1,0,0,0,0
3628,UG2,2019-02-16 18:10:28,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_4.jpg,0,1,0,0,1,0
3629,UG2,2019-02-20 20:25:59,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_40.jpg,0,1,0,0,0,0
3630,UG2,2019-02-20 20:23:48,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_44.jpg,0,1,0,0,0,0
3631,UG2,2019-02-20 06:45:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_45.jpg,0,1,0,0,0,0
3632,UG2,2019-02-20 17:44:48,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_46.jpg,0,1,0,0,0,0
3633,UG2,2019-02-20 20:18:00,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_47.jpg,0,1,0,0,0,0
3634,UG2,2019-02-20 18:40:48,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_48.jpg,0,1,0,0,0,0
3635,UG2,2019-02-20 18:44:30,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_49.jpg,0,1,0,0,0,0
3636,UG2,2019-02-17 23:34:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_5.jpg,0,1,0,0,0,0
3637,UG2,2019-02-16 23:45:44,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_50.jpg,0,1,0,0,1,0
3638,UG2,2019-02-18 09:29:20,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_52.jpg,0,0,0,0,0,1
3639,UG2,2019-02-18 09:47:19,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_54.jpg,0,1,0,0,0,0
3640,UG2,2019-02-17 23:19:34,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_8_0.jpg,0,1,0,0,0,0
3641,UG2,2019-02-17 20:28:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_8_1.jpg,0,1,0,0,0,0
3642,UG2,2019-02-18 01:23:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_0.jpg,0,1,0,0,0,0
3643,UG2,2019-02-20 18:42:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_1.jpg,0,1,0,0,0,0
3644,UG2,2019-02-19 23:13:44,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_11.jpg,0,1,0,0,0,0
3645,UG2,2019-02-20 05:39:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_12.jpg,0,1,0,0,0,0
3646,UG2,2019-02-17 21:08:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_13.jpg,0,1,0,0,0,0
3647,UG2,2019-02-19 01:20:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_14.jpg,0,1,0,0,0,0
3648,UG2,2019-02-20 20:26:24,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_16.jpg,0,1,0,0,1,0
3649,UG2,2019-02-19 01:12:12,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_17.jpg,0,1,0,0,0,0
3650,UG2,2019-02-20 18:43:20,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_2.jpg,0,1,0,0,0,0
3651,UG2,2019-02-19 01:15:11,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_22.jpg,0,1,0,0,0,0
3652,UG2,2019-02-17 21:05:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_24.jpg,0,1,0,0,0,0
3653,UG2,2019-02-18 22:22:22,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_26.jpg,0,1,0,0,0,0
3654,UG2,2019-02-19 23:21:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_27.jpg,0,1,0,0,1,0
3655,UG2,2019-02-17 23:31:17,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_29.jpg,0,1,0,0,1,0
3656,UG2,2019-02-20 06:22:26,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_3.jpg,0,1,0,0,1,0
3657,UG2,2019-02-20 17:29:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_31.jpg,0,1,0,0,1,0
3658,UG2,2019-02-20 18:34:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_32.jpg,0,1,0,0,1,0
3659,UG2,2019-02-20 00:56:20,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_33.jpg,0,1,0,0,1,0
3660,UG2,2019-02-22 17:17:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_34.jpg,0,1,0,0,1,0
3661,UG2,2019-02-20 00:45:03,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_35.jpg,0,1,0,0,1,0
3662,UG2,2019-02-17 21:25:30,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_36.jpg,0,1,0,0,1,0
3663,UG2,2019-02-20 06:50:42,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_39.jpg,1,0,0,0,0,0
3664,UG2,2019-02-18 02:09:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_4.jpg,0,1,0,0,0,0
3665,UG2,2019-02-17 21:51:09,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_41.jpg,0,1,0,0,1,0
3666,UG2,2019-02-18 09:25:25,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_42.jpg,0,1,0,0,1,0
3667,UG2,2019-02-20 18:02:54,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_45.jpg,0,1,0,0,0,0
3668,UG2,2019-02-20 20:19:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_52.jpg,0,1,0,0,0,0
3669,UG2,2019-02-20 01:02:39,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_53.jpg,0,1,0,0,0,0
3670,UG2,2019-02-20 19:20:32,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_55.jpg,0,1,0,0,1,0
3671,UG2,2019-02-22 17:17:10,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_56.jpg,0,1,0,0,1,0
3672,UG2,2019-02-16 19:22:05,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_57.jpg,0,1,0,0,0,0
3673,UG2,2019-02-16 06:28:35,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_18_6.jpg,0,1,0,0,0,0
3674,UG2,2019-02-19 01:24:38,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_0.jpg,0,1,0,0,1,0
3675,UG2,2019-02-18 01:17:28,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_1.jpg,0,1,0,0,0,0
3676,UG2,2019-02-20 05:39:01,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_10.jpg,0,1,0,0,1,0
3677,UG2,2019-02-20 17:55:34,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_11.jpg,0,1,0,0,0,0
3678,UG2,2019-02-17 21:08:37,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_15.jpg,0,1,0,0,0,0
3679,UG2,2019-02-17 22:13:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_16.jpg,0,1,0,0,0,0
3680,UG2,2019-02-20 06:32:37,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_17.jpg,0,0,0,0,0,1
3681,UG2,2019-02-20 05:52:06,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_2.jpg,0,1,0,0,0,0
3682,UG2,2019-02-18 02:14:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_3.jpg,1,0,0,0,1,0
3683,UG2,2019-02-20 01:05:05,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_4.jpg,0,1,0,0,0,0
3684,UG2,2019-02-18 09:04:21,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_5.jpg,0,1,0,0,0,0
3685,UG2,2019-02-18 20:25:29,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_7.jpg,0,1,0,0,0,0
3686,UG2,2019-02-18 20:45:51,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_8.jpg,0,1,0,0,0,0
3687,UG2,2019-02-17 21:56:49,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_3_9.jpg,0,1,0,0,1,0
3688,UG2,2019-02-17 20:39:52,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_0.jpg,0,1,0,0,0,0
3689,UG2,2019-02-18 21:27:50,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_1.jpg,0,1,0,0,0,0
3690,UG2,2019-02-20 17:18:31,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_11.jpg,0,1,0,0,1,0
3691,UG2,2019-02-18 09:40:47,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_14.jpg,0,1,0,0,1,0
3692,UG2,2019-02-18 22:14:05,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_16.jpg,0,1,0,0,0,0
3693,UG2,2019-02-18 21:29:44,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_18.jpg,0,1,0,0,0,0
3694,UG2,2019-02-19 23:13:07,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_19.jpg,0,1,0,0,0,0
3695,UG2,2019-02-18 09:35:28,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_2.jpg,0,0,0,0,0,1
3696,UG2,2019-02-18 02:08:23,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_20.jpg,0,1,0,0,1,0
3697,UG2,2019-02-20 05:36:43,44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_21.jpg,0,1,0,0,1,0
