,username,timestamp,imagename,cored,diffuse,CAA,negative,flag,notsure
1122,NP3,2019-02-05 17:11:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_22.jpg,0,1,0,0,0,0
1123,NP3,2019-02-03 16:46:33,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_23.jpg,0,0,0,0,0,1
1124,NP3,2019-02-03 17:17:55,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_24.jpg,0,1,0,0,0,0
1125,NP3,2019-02-05 22:12:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_28.jpg,0,1,0,0,0,0
1126,NP3,2019-02-19 14:25:13,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_3.jpg,0,1,0,0,0,0
1127,NP3,2019-02-13 19:43:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_31.jpg,0,1,0,0,0,0
1128,NP3,2019-01-27 15:45:39,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_32.jpg,0,1,0,0,0,0
1129,NP3,2019-02-05 14:07:52,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_33.jpg,0,0,0,0,0,1
1130,NP3,2019-02-19 15:48:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_34.jpg,0,0,0,0,0,1
1131,NP3,2019-01-28 17:31:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_36.jpg,0,1,0,0,0,0
1132,NP3,2019-02-05 16:12:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_37.jpg,0,0,0,0,0,1
1133,NP3,2019-02-06 09:45:41,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_39.jpg,0,1,0,0,0,0
1134,NP3,2019-01-28 17:42:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_40.jpg,0,1,0,0,0,0
1135,NP3,2019-02-14 15:36:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_42.jpg,0,1,0,0,0,0
1136,NP3,2019-02-19 14:36:37,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_43.jpg,0,1,0,0,0,0
1137,NP3,2019-02-13 18:56:06,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_44.jpg,1,0,0,0,0,0
1138,NP3,2019-02-03 15:58:03,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_46.jpg,0,1,0,0,0,0
1139,NP3,2019-02-05 18:11:46,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_7.jpg,0,1,0,0,0,0
1140,NP3,2019-02-06 17:31:21,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_8.jpg,0,1,0,0,0,0
1141,NP3,2019-02-03 17:18:15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_0.jpg,0,1,0,0,0,0
1142,NP3,2019-01-28 17:58:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_1.jpg,0,1,0,0,0,0
1143,NP3,2019-02-08 15:41:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_10.jpg,0,1,0,0,0,0
1144,NP3,2019-02-03 15:44:55,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_11.jpg,0,1,0,0,0,0
1145,NP3,2019-01-29 17:56:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_15.jpg,0,1,0,0,0,0
1146,NP3,2019-02-05 16:00:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_17.jpg,0,0,0,0,0,1
1147,NP3,2019-01-28 17:41:35,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_19.jpg,0,1,0,0,0,0
1148,NP3,2019-02-03 15:44:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_2.jpg,0,1,0,0,0,0
1149,NP3,2019-02-11 21:33:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_20.jpg,0,1,0,0,0,0
1150,NP3,2019-02-05 16:53:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_21.jpg,0,0,0,0,0,1
1151,NP3,2019-01-28 17:21:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_24.jpg,0,1,0,0,0,0
1152,NP3,2019-02-14 16:36:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_26.jpg,0,1,0,0,0,0
1153,NP3,2019-02-04 17:14:27,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_28.jpg,0,0,0,1,0,0
1154,NP3,2019-02-05 19:03:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_3.jpg,0,1,0,0,0,0
1155,NP3,2019-02-15 16:05:54,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_30.jpg,0,1,0,0,0,0
1156,NP3,2019-02-05 22:36:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_32.jpg,0,1,0,0,0,0
1157,NP3,2019-02-14 12:57:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_33.jpg,0,1,0,0,0,0
1158,NP3,2019-02-05 14:16:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_36.jpg,0,1,0,0,0,0
1159,NP3,2019-02-14 15:42:54,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_37.jpg,0,1,0,0,0,0
1160,NP3,2019-02-04 17:52:06,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_39.jpg,1,1,0,0,1,0
1161,NP3,2019-01-27 15:12:24,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_40.jpg,0,1,0,0,0,0
1162,NP3,2019-02-19 14:32:32,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_42.jpg,0,1,0,0,0,0
1163,NP3,2019-02-05 17:27:58,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_43.jpg,1,0,0,0,0,0
1164,NP3,2019-02-19 12:51:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_46.jpg,0,1,0,0,0,0
1165,NP3,2019-01-27 16:52:52,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_5.jpg,0,1,0,0,0,0
1166,NP3,2019-02-03 15:55:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_50.jpg,0,1,0,0,0,0
1167,NP3,2019-02-01 16:45:21,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_6.jpg,0,1,0,0,0,0
1168,NP3,2019-02-01 16:26:24,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_9.jpg,0,1,0,0,0,0
1169,NP3,2019-02-03 15:59:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_0.jpg,0,1,0,0,0,0
1170,NP3,2019-02-03 16:58:54,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_1.jpg,0,1,0,0,0,0
1171,NP3,2019-02-03 15:38:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_10.jpg,0,1,0,0,0,0
1172,NP3,2019-02-05 14:22:18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_16.jpg,0,0,0,0,0,1
1173,NP3,2019-02-19 15:53:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_17.jpg,0,0,0,0,0,1
1174,NP3,2019-02-03 16:07:40,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_20.jpg,1,0,0,0,0,0
1175,NP3,2019-02-03 16:03:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_21.jpg,0,1,0,0,0,0
1176,NP3,2019-01-30 17:45:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_22.jpg,0,1,0,0,0,0
1177,NP3,2019-02-03 13:23:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_23.jpg,0,1,0,0,0,0
1178,NP3,2019-01-29 17:49:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_24.jpg,0,1,0,0,0,0
1179,NP3,2019-02-03 17:08:27,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_25.jpg,0,1,0,0,0,0
1180,NP3,2019-02-05 16:16:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_26.jpg,0,1,0,0,0,0
1181,NP3,2019-02-03 16:59:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_3.jpg,0,0,0,0,0,1
1182,NP3,2019-02-01 16:17:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_30.jpg,0,1,0,0,0,0
1183,NP3,2019-02-19 14:26:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_31.jpg,0,1,0,0,0,0
1184,NP3,2019-02-03 16:30:20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_33.jpg,0,1,0,0,0,0
1185,NP3,2019-02-05 16:14:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_34.jpg,0,1,0,0,0,0
1186,NP3,2019-02-13 18:35:18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_35.jpg,0,1,0,0,0,0
1187,NP3,2019-02-08 14:38:03,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_36.jpg,0,1,0,0,0,0
1188,NP3,2019-02-19 15:18:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_37.jpg,0,1,0,0,0,0
1189,NP3,2019-02-05 18:49:09,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_5.jpg,0,1,0,0,0,0
1190,NP3,2019-02-03 16:22:47,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_6.jpg,0,1,0,0,0,0
1191,NP3,2019-02-06 12:33:15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_7.jpg,0,1,0,0,0,0
1192,NP3,2019-02-08 13:17:44,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_9.jpg,1,0,0,0,0,0
1193,NP3,2019-02-11 21:24:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_0.jpg,0,0,0,0,0,1
1194,NP3,2019-02-03 15:50:09,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_1.jpg,0,0,0,0,0,1
1195,NP3,2019-02-08 14:49:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_11.jpg,0,0,0,1,0,0
1196,NP3,2019-02-08 13:14:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_14.jpg,1,0,0,0,0,0
1197,NP3,2019-02-08 15:46:53,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_15.jpg,0,1,0,0,1,0
1198,NP3,2019-02-18 16:32:28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_2.jpg,0,1,0,0,0,0
1199,NP3,2019-02-05 21:58:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_4.jpg,0,1,0,0,0,0
1200,NP3,2019-02-08 15:56:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_5.jpg,0,0,0,0,0,1
1201,NP3,2019-01-29 15:21:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_8.jpg,0,0,0,0,0,1
1202,NP3,2019-02-14 16:05:00,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_9.jpg,0,0,0,1,1,0
1203,NP3,2019-02-13 19:44:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_0.jpg,0,1,0,0,0,0
1204,NP3,2019-02-06 12:56:15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_12.jpg,0,1,0,0,0,0
1205,NP3,2019-02-04 18:07:37,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_15.jpg,0,1,0,0,0,0
1206,NP3,2019-02-01 16:15:47,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_16.jpg,0,1,0,0,0,0
1207,NP3,2019-01-28 17:19:55,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_19.jpg,0,1,0,0,0,0
1208,NP3,2019-02-18 21:07:41,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_2.jpg,0,0,0,0,0,1
1209,NP3,2019-02-04 17:28:58,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_20.jpg,0,1,0,0,0,0
1210,NP3,2019-02-14 16:00:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_21.jpg,1,0,0,0,0,0
1211,NP3,2019-02-05 17:13:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_22.jpg,0,1,0,0,0,0
1212,NP3,2019-02-03 16:27:13,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_26.jpg,0,1,0,0,0,0
1213,NP3,2019-02-06 17:33:21,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_28.jpg,0,1,0,0,0,0
1214,NP3,2019-02-01 16:12:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_30.jpg,0,1,0,0,0,0
1215,NP3,2019-01-25 12:00:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_31.jpg,0,0,0,0,0,1
1216,NP3,2019-02-08 13:52:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_32.jpg,0,1,0,0,0,0
1217,NP3,2019-02-19 13:58:02,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_33.jpg,0,1,0,0,0,0
1218,NP3,2019-02-05 21:49:55,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_4.jpg,0,1,0,0,0,0
1219,NP3,2019-02-11 21:53:28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_7.jpg,0,1,0,0,0,0
1220,NP3,2019-02-08 13:02:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_8.jpg,0,1,0,0,0,0
1221,NP3,2019-02-03 16:20:38,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_34_9.jpg,0,1,0,0,0,0
1222,NP3,2019-01-28 17:17:25,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_14_2.jpg,0,1,0,0,0,0
1223,NP3,2019-02-13 18:52:22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_14_3.jpg,0,1,0,0,0,0
1224,NP3,2019-01-25 11:59:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_14_4.jpg,0,1,0,0,0,0
1225,NP3,2019-01-28 17:13:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_0.jpg,0,1,0,0,0,0
1226,NP3,2019-01-29 18:26:37,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_11.jpg,0,1,0,0,0,0
1227,NP3,2019-02-15 16:59:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_12.jpg,1,0,0,0,0,0
1228,NP3,2019-02-04 17:44:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_14.jpg,0,1,0,0,0,0
1229,NP3,2019-02-06 12:32:28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_15.jpg,0,1,0,0,0,0
1230,NP3,2019-02-01 16:29:55,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_16.jpg,0,1,0,0,0,0
1231,NP3,2019-02-01 16:43:20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_19.jpg,1,0,0,0,0,0
1232,NP3,2019-02-03 16:23:29,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_20.jpg,0,1,0,0,0,0
1233,NP3,2019-02-07 16:42:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_22.jpg,0,1,0,0,0,0
1234,NP3,2019-02-19 16:05:46,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_24.jpg,0,1,0,0,0,0
1235,NP3,2019-02-19 14:25:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_25.jpg,1,0,0,0,0,0
1236,NP3,2019-02-05 21:44:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_26.jpg,0,1,0,0,0,0
1237,NP3,2019-02-05 17:11:47,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_27.jpg,0,1,0,0,0,0
1238,NP3,2019-02-08 14:51:54,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_28.jpg,0,1,0,0,0,0
1239,NP3,2019-02-05 14:18:23,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_5.jpg,0,1,0,0,0,0
1240,NP3,2019-02-05 17:58:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_6.jpg,0,1,0,0,0,0
1241,NP3,2019-02-05 16:05:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_7.jpg,0,1,0,0,0,0
1242,NP3,2019-02-05 16:16:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_7_35_8.jpg,0,1,0,0,0,0
1243,NP3,2019-02-03 13:29:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_19_0.jpg,0,1,0,0,0,0
1244,NP3,2019-01-30 17:49:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_19_2.jpg,0,1,0,0,0,0
1245,NP3,2019-02-19 14:06:02,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_19_3.jpg,0,0,0,0,0,1
1246,NP3,2019-01-28 17:22:25,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_10.jpg,0,1,0,0,0,0
1247,NP3,2019-02-03 17:17:58,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_12.jpg,0,1,0,0,0,0
1248,NP3,2019-02-04 18:09:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_13.jpg,0,1,0,0,0,0
1249,NP3,2019-02-08 14:51:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_14.jpg,0,1,0,0,0,0
1250,NP3,2019-02-11 18:23:38,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_15.jpg,0,1,0,0,0,0
1251,NP3,2019-02-19 14:44:40,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_18.jpg,0,1,0,0,0,0
1252,NP3,2019-02-03 15:58:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_20.jpg,0,1,0,0,0,0
1253,NP3,2019-02-05 18:54:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_21.jpg,1,0,0,0,0,0
1254,NP3,2019-02-05 18:45:53,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_22.jpg,1,0,0,0,0,0
1255,NP3,2019-01-27 17:11:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_23.jpg,0,1,0,0,0,0
1256,NP3,2019-02-03 15:53:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_24.jpg,0,1,0,0,0,0
1257,NP3,2019-02-04 18:10:41,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_25.jpg,0,1,0,0,0,0
1258,NP3,2019-02-14 16:46:29,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_26.jpg,0,1,0,0,0,0
1259,NP3,2019-02-03 13:39:23,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_27.jpg,0,1,0,0,0,0
1260,NP3,2019-02-03 16:06:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_28.jpg,0,1,0,0,0,0
1261,NP3,2019-01-25 11:36:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_30.jpg,0,1,0,0,0,0
1262,NP3,2019-02-19 15:43:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_31.jpg,0,1,0,0,0,0
1263,NP3,2019-01-28 17:32:39,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_32.jpg,0,1,0,0,0,0
1264,NP3,2019-01-30 16:13:21,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_35.jpg,0,0,0,0,0,1
1265,NP3,2019-01-25 11:53:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_36.jpg,0,1,0,0,0,0
1266,NP3,2019-02-18 16:38:34,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_39.jpg,0,1,0,0,0,0
1267,NP3,2019-02-03 11:27:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_4.jpg,0,1,0,0,0,0
1268,NP3,2019-02-03 17:01:20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_41.jpg,0,1,0,0,0,0
1269,NP3,2019-02-06 10:37:07,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_42.jpg,0,1,0,0,0,0
1270,NP3,2019-01-25 12:08:34,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_44.jpg,0,1,0,0,0,0
1271,NP3,2019-02-11 21:31:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_45.jpg,0,1,0,0,0,0
1272,NP3,2019-02-01 16:41:35,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_46.jpg,0,1,0,0,0,0
1273,NP3,2019-02-04 18:11:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_47.jpg,0,1,0,0,0,0
1274,NP3,2019-02-19 15:50:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_48.jpg,0,1,0,0,0,0
1275,NP3,2019-02-07 16:35:53,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_50.jpg,0,1,0,0,0,0
1276,NP3,2019-01-28 17:24:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_51.jpg,0,1,0,0,0,0
1277,NP3,2019-02-19 14:16:18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_20_9.jpg,0,1,0,0,0,0
1278,NP3,2019-01-29 18:22:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_25_3.jpg,0,1,0,0,0,0
1279,NP3,2019-02-11 21:47:09,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_25_4.jpg,0,0,0,0,0,1
1280,NP3,2019-02-06 17:28:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_32_0.jpg,0,1,0,0,0,0
1281,NP3,2019-02-03 17:07:27,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_32_13.jpg,0,1,0,0,0,0
1282,NP3,2019-02-05 18:10:39,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_32_2.jpg,0,1,0,0,0,0
1283,NP3,2019-01-29 17:48:47,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_32_4.jpg,1,0,0,0,0,0
1284,NP3,2019-02-13 18:37:21,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_32_6.jpg,0,1,0,0,0,0
1285,NP3,2019-02-06 17:36:23,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_32_7.jpg,0,1,0,0,0,0
1286,NP3,2019-02-15 15:51:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_32_8.jpg,0,1,0,0,0,0
1287,NP3,2019-02-03 16:09:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_9_2.jpg,0,0,0,0,0,1
1288,NP3,2019-02-03 11:28:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_9_3.jpg,0,0,0,0,0,1
1289,NP3,2019-01-29 16:23:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_8_9_4.jpg,0,1,0,0,0,0
1290,NP3,2019-01-27 15:09:03,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_16_0.jpg,0,1,0,0,0,0
1291,NP3,2019-02-05 18:57:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_16_1.jpg,0,1,0,0,0,0
1292,NP3,2019-02-05 16:03:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_16_12.jpg,0,1,0,0,0,0
1293,NP3,2019-02-03 15:51:38,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_16_13.jpg,0,1,0,0,0,0
1294,NP3,2019-02-11 18:21:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_16_2.jpg,0,1,0,0,0,0
1295,NP3,2019-01-28 18:14:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_16_3.jpg,0,1,0,0,0,0
1296,NP3,2019-02-01 16:29:13,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_16_4.jpg,0,1,0,0,0,0
1297,NP3,2019-02-05 16:13:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_16_5.jpg,0,1,0,0,0,0
1298,NP3,2019-01-30 18:06:48,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_16_6.jpg,0,1,0,0,0,0
1299,NP3,2019-02-06 11:04:22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_17_0.jpg,0,1,0,0,0,0
1300,NP3,2019-02-05 18:00:20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_17_1.jpg,0,1,0,0,0,0
1301,NP3,2019-02-04 17:39:38,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_19_1.jpg,0,1,0,0,0,0
1302,NP3,2019-02-03 16:43:02,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_19_10.jpg,0,1,0,0,0,0
1303,NP3,2019-02-04 17:46:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_19_11.jpg,0,1,0,0,0,0
1304,NP3,2019-02-03 17:18:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_19_12.jpg,0,1,0,0,0,0
