,imagename,username,cored,diffuse,CAA,negative,flag,notsure
5274,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_11.jpg,consensus_of_3,0,1,0,0,0,0
5275,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_14.jpg,consensus_of_3,0,1,0,0,0,0
5276,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_16.jpg,consensus_of_3,1,0,0,0,0,0
5277,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_18.jpg,consensus_of_3,0,1,0,0,0,0
5278,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_20.jpg,consensus_of_3,0,1,0,0,0,0
5279,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_21.jpg,consensus_of_3,0,1,0,0,0,0
5280,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_22.jpg,consensus_of_3,0,1,0,0,1,0
5281,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_24.jpg,consensus_of_3,0,1,0,0,0,0
5282,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_27.jpg,consensus_of_3,0,1,0,0,0,0
5283,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_28.jpg,consensus_of_3,0,1,0,0,0,0
5284,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_29.jpg,consensus_of_3,0,1,0,0,0,0
5285,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_3.jpg,consensus_of_3,0,1,0,0,0,0
5286,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_30.jpg,consensus_of_3,0,1,0,0,0,0
5287,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_31.jpg,consensus_of_3,0,1,0,0,0,0
5288,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_35.jpg,consensus_of_3,0,1,0,0,0,0
5289,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_36.jpg,consensus_of_3,0,1,0,0,0,0
5290,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_38.jpg,consensus_of_3,0,1,0,0,0,0
5291,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_40.jpg,consensus_of_3,0,1,0,0,0,0
5292,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_42.jpg,consensus_of_3,0,1,0,0,0,0
5293,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_43.jpg,consensus_of_3,0,1,0,0,0,0
5294,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_45.jpg,consensus_of_3,0,1,0,0,0,0
5295,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_5.jpg,consensus_of_3,0,1,0,0,0,0
5296,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_6.jpg,consensus_of_3,0,1,0,0,0,0
5297,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_7.jpg,consensus_of_3,1,0,0,0,0,0
5298,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_9.jpg,consensus_of_3,1,0,0,0,0,0
5299,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_0.jpg,consensus_of_3,0,0,0,0,0,0
5300,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_10.jpg,consensus_of_3,0,1,0,0,0,0
5301,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_12.jpg,consensus_of_3,0,1,0,0,0,0
5302,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_14.jpg,consensus_of_3,0,1,0,0,0,0
5303,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_15.jpg,consensus_of_3,0,1,0,0,0,0
5304,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_16.jpg,consensus_of_3,0,1,0,0,0,0
5305,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_17.jpg,consensus_of_3,0,1,0,0,0,0
5306,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_2.jpg,consensus_of_3,0,1,0,0,0,0
5307,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_20.jpg,consensus_of_3,0,1,0,0,0,0
5308,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_22.jpg,consensus_of_3,0,1,0,0,0,0
5309,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_24.jpg,consensus_of_3,0,1,0,0,0,0
5310,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_25.jpg,consensus_of_3,0,1,0,0,0,0
5311,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_28.jpg,consensus_of_3,0,0,0,0,0,0
5312,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_29.jpg,consensus_of_3,0,1,0,0,0,0
5313,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_3.jpg,consensus_of_3,0,1,0,0,0,0
5314,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_30.jpg,consensus_of_3,0,1,0,0,0,0
5315,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_31.jpg,consensus_of_3,0,1,0,0,0,0
5316,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_32.jpg,consensus_of_3,1,0,0,0,0,0
5317,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_35.jpg,consensus_of_3,0,1,0,0,0,0
5318,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_37.jpg,consensus_of_3,0,1,0,0,0,0
5319,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_38.jpg,consensus_of_3,0,1,0,0,0,0
5320,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_40.jpg,consensus_of_3,0,1,0,0,0,0
5321,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_43.jpg,consensus_of_3,0,1,0,0,0,0
5322,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_5.jpg,consensus_of_3,0,1,0,0,0,0
5323,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_6.jpg,consensus_of_3,0,1,0,0,0,0
5324,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_7.jpg,consensus_of_3,0,1,0,0,0,0
5325,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_8.jpg,consensus_of_3,0,1,0,0,0,0
5326,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_9.jpg,consensus_of_3,0,1,0,0,0,0
5327,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_0.jpg,consensus_of_3,0,1,0,0,0,0
5328,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_10.jpg,consensus_of_3,0,1,0,0,0,0
5329,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_11.jpg,consensus_of_3,0,1,0,0,0,0
5330,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_12.jpg,consensus_of_3,0,1,0,0,0,0
5331,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_13.jpg,consensus_of_3,0,1,0,0,0,0
5332,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_14.jpg,consensus_of_3,0,1,0,0,0,0
5333,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_15.jpg,consensus_of_3,0,1,0,0,0,0
5334,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_16.jpg,consensus_of_3,0,1,0,0,0,0
5335,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_17.jpg,consensus_of_3,0,1,0,0,0,0
5336,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_18.jpg,consensus_of_3,0,1,0,0,0,0
5337,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_2.jpg,consensus_of_3,0,1,0,0,0,0
5338,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_20.jpg,consensus_of_3,0,1,0,0,0,0
5339,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_21.jpg,consensus_of_3,0,1,0,0,0,0
5340,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_26.jpg,consensus_of_3,0,1,0,0,0,0
5341,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_27.jpg,consensus_of_3,0,1,0,0,0,0
5342,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_28.jpg,consensus_of_3,0,1,0,0,0,0
5343,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_3.jpg,consensus_of_3,0,1,0,0,0,0
5344,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_31.jpg,consensus_of_3,0,1,0,0,0,0
5345,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_32.jpg,consensus_of_3,0,1,0,0,0,0
5346,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_37.jpg,consensus_of_3,0,1,0,0,0,0
5347,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_38.jpg,consensus_of_3,0,1,0,0,0,0
5348,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_39.jpg,consensus_of_3,0,1,0,0,0,0
5349,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_4.jpg,consensus_of_3,0,1,0,0,0,0
5350,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_41.jpg,consensus_of_3,0,1,0,0,0,0
5351,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_42.jpg,consensus_of_3,0,1,0,0,0,0
5352,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_47.jpg,consensus_of_3,0,1,0,0,0,0
5353,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_48.jpg,consensus_of_3,0,1,0,0,0,0
5354,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_50.jpg,consensus_of_3,0,1,0,0,0,0
5355,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_51.jpg,consensus_of_3,0,1,0,0,0,0
5356,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_53.jpg,consensus_of_3,0,1,0,0,0,0
5357,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_54.jpg,consensus_of_3,0,1,0,0,0,0
5358,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_55.jpg,consensus_of_3,0,1,0,0,0,0
5359,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_56.jpg,consensus_of_3,0,1,0,0,0,0
5360,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_6.jpg,consensus_of_3,0,1,0,0,0,0
5361,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_68.jpg,consensus_of_3,0,1,0,0,0,0
5362,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_69.jpg,consensus_of_3,0,1,0,0,0,0
5363,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_72.jpg,consensus_of_3,0,1,0,0,0,0
5364,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_74.jpg,consensus_of_3,0,1,0,0,0,0
5365,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_75.jpg,consensus_of_3,0,1,0,0,0,0
5366,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_79.jpg,consensus_of_3,0,1,0,0,0,0
5367,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_8.jpg,consensus_of_3,0,1,0,0,0,0
5368,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_81.jpg,consensus_of_3,0,0,0,1,0,0
5369,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_82.jpg,consensus_of_3,0,1,0,0,0,0
5370,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_83.jpg,consensus_of_3,0,0,0,0,0,1
5371,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_88.jpg,consensus_of_3,0,1,0,0,0,0
5372,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_89.jpg,consensus_of_3,0,1,0,0,0,0
5373,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_9.jpg,consensus_of_3,0,1,0,0,0,0
5374,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_91.jpg,consensus_of_3,0,1,0,0,0,0
5375,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_18_0.jpg,consensus_of_3,0,1,0,0,0,0
5376,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_18_2.jpg,consensus_of_3,0,1,0,0,0,0
5377,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_18_4.jpg,consensus_of_3,0,1,0,0,0,0
5378,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_18_8.jpg,consensus_of_3,0,1,0,0,0,0
5379,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_10.jpg,consensus_of_3,0,1,0,0,0,0
5380,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_11.jpg,consensus_of_3,0,1,0,0,0,0
5381,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_12.jpg,consensus_of_3,0,1,0,0,0,0
5382,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_16.jpg,consensus_of_3,0,1,0,0,0,0
5383,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_18.jpg,consensus_of_3,0,1,0,0,0,0
5384,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_19.jpg,consensus_of_3,0,1,0,0,0,0
5385,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_2.jpg,consensus_of_3,0,1,0,0,0,0
5386,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_21.jpg,consensus_of_3,0,1,0,0,0,0
5387,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_29.jpg,consensus_of_3,0,1,0,0,0,0
5388,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_30.jpg,consensus_of_3,0,1,0,0,0,0
5389,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_31.jpg,consensus_of_3,0,1,0,0,0,0
5390,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_35.jpg,consensus_of_3,0,1,0,0,0,0
5391,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_36.jpg,consensus_of_3,0,1,0,0,0,0
5392,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_39.jpg,consensus_of_3,0,0,1,0,0,0
5393,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_4.jpg,consensus_of_3,0,1,0,0,0,0
5394,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_40.jpg,consensus_of_3,0,0,1,0,0,0
5395,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_41.jpg,consensus_of_3,0,1,0,0,0,0
5396,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_43.jpg,consensus_of_3,0,1,0,0,0,0
5397,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_5.jpg,consensus_of_3,0,1,0,0,0,0
5398,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_7.jpg,consensus_of_3,1,0,0,0,0,0
5399,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_9.jpg,consensus_of_3,0,1,0,0,0,0
5400,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_21_2.jpg,consensus_of_3,0,1,0,0,0,0
5401,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_21_3.jpg,consensus_of_3,0,1,0,0,0,0
5402,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_21_5.jpg,consensus_of_3,0,1,0,0,0,0
5403,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_21_6.jpg,consensus_of_3,0,1,0,0,0,0
5404,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_21_8.jpg,consensus_of_3,0,1,0,0,0,0
5405,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_1.jpg,consensus_of_3,0,1,0,0,0,0
5406,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_10.jpg,consensus_of_3,0,1,0,0,0,0
5407,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_15.jpg,consensus_of_3,0,1,0,0,0,0
5408,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_16.jpg,consensus_of_3,0,1,0,0,0,0
5409,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_17.jpg,consensus_of_3,0,1,0,0,0,0
5410,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_19.jpg,consensus_of_3,0,1,0,0,0,0
5411,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_2.jpg,consensus_of_3,0,1,0,0,0,0
5412,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_24.jpg,consensus_of_3,0,1,0,0,0,0
5413,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_26.jpg,consensus_of_3,0,1,0,0,0,0
5414,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_28.jpg,consensus_of_3,0,1,0,0,1,0
5415,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_29.jpg,consensus_of_3,0,1,0,0,0,0
5416,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_3.jpg,consensus_of_3,0,1,0,0,0,0
5417,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_31.jpg,consensus_of_3,0,1,0,0,0,0
5418,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_32.jpg,consensus_of_3,0,1,0,0,0,0
5419,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_34.jpg,consensus_of_3,0,1,0,0,0,0
5420,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_35.jpg,consensus_of_3,0,1,0,0,0,0
5421,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_36.jpg,consensus_of_3,0,1,0,0,0,0
5422,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_37.jpg,consensus_of_3,0,1,0,0,0,0
5423,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_38.jpg,consensus_of_3,0,1,0,0,0,0
5424,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_39.jpg,consensus_of_3,0,1,0,0,0,0
5425,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_43.jpg,consensus_of_3,0,1,0,0,0,0
5426,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_45.jpg,consensus_of_3,0,1,0,0,0,0
5427,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_46.jpg,consensus_of_3,0,1,0,0,0,0
5428,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_47.jpg,consensus_of_3,0,1,0,0,0,0
5429,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_48.jpg,consensus_of_3,0,1,0,0,0,0
5430,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_49.jpg,consensus_of_3,0,1,0,0,0,0
5431,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_50.jpg,consensus_of_3,0,1,0,0,0,0
5432,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_51.jpg,consensus_of_3,0,1,0,0,0,0
5433,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_52.jpg,consensus_of_3,0,1,0,0,0,0
5434,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_53.jpg,consensus_of_3,0,1,0,0,0,0
5435,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_7.jpg,consensus_of_3,0,1,0,0,0,0
5436,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_3_8.jpg,consensus_of_3,0,1,0,0,0,0
5437,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_10_0.jpg,consensus_of_3,0,1,0,0,0,0
5438,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_0.jpg,consensus_of_3,0,1,0,0,0,0
5439,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_10.jpg,consensus_of_3,0,1,0,0,0,0
5440,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_11.jpg,consensus_of_3,0,1,0,0,0,0
5441,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_12.jpg,consensus_of_3,0,1,0,0,0,0
5442,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_13.jpg,consensus_of_3,0,1,0,0,0,0
5443,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_14.jpg,consensus_of_3,0,1,0,0,0,0
5444,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_15.jpg,consensus_of_3,0,1,0,0,0,0
5445,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_16.jpg,consensus_of_3,0,1,0,0,0,0
5446,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_17.jpg,consensus_of_3,0,1,0,0,0,0
5447,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_18.jpg,consensus_of_3,0,1,0,0,0,0
5448,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_23.jpg,consensus_of_3,0,1,0,0,0,0
5449,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_5.jpg,consensus_of_3,0,1,0,0,0,0
5450,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_6.jpg,consensus_of_3,0,1,0,0,0,0
5451,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_8.jpg,consensus_of_3,0,1,0,0,0,0
5452,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_9.jpg,consensus_of_3,0,1,0,0,0,0
5453,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_1.jpg,consensus_of_3,0,0,1,0,0,0
5454,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_10.jpg,consensus_of_3,0,0,1,0,0,0
5455,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_3.jpg,consensus_of_3,0,0,0,1,0,0
5456,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_4.jpg,consensus_of_3,0,0,1,0,0,0
5457,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_6.jpg,consensus_of_3,0,0,1,0,0,0
5458,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_7.jpg,consensus_of_3,0,0,1,0,0,0
5459,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_9.jpg,consensus_of_3,0,0,1,0,0,0
5460,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_22_0.jpg,consensus_of_3,0,0,1,0,0,0
5461,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_3_30_1.jpg,consensus_of_3,0,0,1,0,0,0
5462,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_0.jpg,consensus_of_3,0,1,0,0,0,0
5463,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_10.jpg,consensus_of_3,0,1,0,0,0,0
5464,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_11.jpg,consensus_of_3,0,1,0,0,0,0
5465,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_16.jpg,consensus_of_3,0,1,0,0,0,0
5466,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_17.jpg,consensus_of_3,0,1,0,0,0,0
5467,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_19.jpg,consensus_of_3,0,1,0,0,0,0
5468,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_2.jpg,consensus_of_3,0,1,0,0,0,0
5469,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_4.jpg,consensus_of_3,0,1,0,0,0,0
5470,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_5.jpg,consensus_of_3,0,1,0,0,0,0
5471,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_6.jpg,consensus_of_3,0,1,0,0,0,0
5472,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_7.jpg,consensus_of_3,1,0,0,0,0,0
5473,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_14_9.jpg,consensus_of_3,0,1,0,0,0,0
5474,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_16_10.jpg,consensus_of_3,0,1,0,0,0,0
5475,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_16_11.jpg,consensus_of_3,0,1,0,0,0,0
5476,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_16_12.jpg,consensus_of_3,0,1,0,0,0,0
5477,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_16_14.jpg,consensus_of_3,0,1,0,0,0,0
5478,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_16_17.jpg,consensus_of_3,1,0,0,0,0,0
5479,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_16_6.jpg,consensus_of_3,0,0,0,1,0,0
5480,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_16_7.jpg,consensus_of_3,0,1,0,0,0,0
5481,20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_17_1.jpg,consensus_of_3,0,1,0,0,0,0
