,Unnamed: 0,username,sourcetile,imagename,cored,diffuse,CAA,negative,flag,notsure,source
1783,1783,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_1.jpg,0.0,1.0211693548387095,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1784,1784,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_10.jpg,0.2692307692307692,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1785,1785,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_13.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1786,1786,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_14.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1787,1787,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_15.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1788,1788,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_19.jpg,0.0,1.8035714285714288,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1789,1789,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_2.jpg,0.15034965034965034,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1790,1790,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_20.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1791,1791,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_22.jpg,0.0,1.6307692307692307,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1792,1792,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_24.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1793,1793,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_25.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1794,1794,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_27.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1795,1795,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_3.jpg,0.0,2.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1796,1796,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_4.jpg,0.0,2.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1797,1797,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_5.jpg,1.0,0.13625776397515527,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1798,1798,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_6.jpg,0.0,1.12,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1799,1799,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_8.jpg,0.0,1.7727272727272727,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1800,1800,consensus_of_3,24-3_UTSW_temporal_6E10_5_8,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_9.jpg,0.0,2.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1801,1801,consensus_of_3,24-3_UTSW_temporal_6E10_6_16,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_16_0.jpg,0.0,1.1272727272727272,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1802,1802,consensus_of_3,24-3_UTSW_temporal_6E10_6_16,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_16_1.jpg,0.0,1.554054054054054,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1803,1803,consensus_of_3,24-3_UTSW_temporal_6E10_6_16,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_16_10.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1804,1804,consensus_of_3,24-3_UTSW_temporal_6E10_6_16,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_16_3.jpg,0.0,1.5363636363636364,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1805,1805,consensus_of_3,24-3_UTSW_temporal_6E10_6_16,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_16_4.jpg,0.0,1.6590909090909092,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1806,1806,consensus_of_3,24-3_UTSW_temporal_6E10_6_16,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_16_5.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1807,1807,consensus_of_3,24-3_UTSW_temporal_6E10_6_16,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_16_6.jpg,0.0,1.5853658536585369,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1808,1808,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_1.jpg,0.0,1.0543233082706769,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1809,1809,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_12.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1810,1810,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_13.jpg,0.0,1.4347442680776017,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1811,1811,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_14.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1812,1812,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_16.jpg,0.0,2.031080163043478,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1813,1813,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_17.jpg,1.0,0.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1814,1814,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_18.jpg,0.0,2.9467905405405403,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1815,1815,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_20.jpg,0.0,3.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1816,1816,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_22.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1817,1817,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_23.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1818,1818,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_24.jpg,0.0,2.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1819,1819,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_25.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1820,1820,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_26.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1821,1821,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_3.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1822,1822,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_5.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1823,1823,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_7.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1824,1824,consensus_of_3,24-3_UTSW_temporal_6E10_6_17,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_17_8.jpg,0.0,1.3633107088989442,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1825,1825,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_0.jpg,0.0,0.0,0.0,0.0,0.0,1.0,24-3_UTSW_temporal_6E10
1826,1826,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_10.jpg,0.0,2.172131147540984,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1827,1827,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_11.jpg,0.0,2.348119575699132,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1828,1828,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_12.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1829,1829,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_13.jpg,0.0,1.3185483870967742,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1830,1830,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_14.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1831,1831,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_15.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1832,1832,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_22.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1833,1833,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_23.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1834,1834,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1835,1835,consensus_of_3,24-3_UTSW_temporal_6E10_6_18,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_18_7.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1836,1836,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_0.jpg,0.0,2.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1837,1837,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_11.jpg,0.0,1.369047619047619,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1838,1838,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_12.jpg,0.0,2.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1839,1839,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_13.jpg,0.0,2.736111111111111,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1840,1840,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_14.jpg,0.0,2.1893939393939394,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1841,1841,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_15.jpg,0.0,3.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1842,1842,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_16.jpg,0.0,2.4941488531752225,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1843,1843,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_17.jpg,0.0,3.4117647058823533,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1844,1844,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_18.jpg,0.0,1.6976744186046508,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1845,1845,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_19.jpg,0.0,1.2916666666666667,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1846,1846,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_2.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1847,1847,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_21.jpg,0.0,1.35,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1848,1848,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_22.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1849,1849,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_23.jpg,0.0,2.039906326903231,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1850,1850,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_25.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1851,1851,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_26.jpg,1.0,0.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1852,1852,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_27.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1853,1853,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_29.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1854,1854,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_3.jpg,0.0,1.525,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1855,1855,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_30.jpg,0.0,1.3125,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1856,1856,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_31.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1857,1857,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_32.jpg,0.0,2.433165322580645,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1858,1858,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_33.jpg,0.0,2.5,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1859,1859,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_34.jpg,0.0,3.315714285714286,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1860,1860,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_35.jpg,0.0,2.4361713784790706,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1861,1861,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_36.jpg,0.0,2.8036006546644847,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1862,1862,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_37.jpg,0.0,3.370967741935484,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1863,1863,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_38.jpg,0.0,4.333333333333333,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1864,1864,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_39.jpg,0.0,1.8697339246119733,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1865,1865,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_4.jpg,0.0,1.646153846153846,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1866,1866,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_40.jpg,0.0,3.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1867,1867,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_41.jpg,0.0,2.8844416263771104,0.0,0.0,0.2419354838709677,0.0,24-3_UTSW_temporal_6E10
1868,1868,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_42.jpg,0.0,1.6071428571428572,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1869,1869,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_43.jpg,0.0,2.756097560975609,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1870,1870,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_44.jpg,0.0,3.1065493646138806,0.0,0.0,0.25806451612903225,0.0,24-3_UTSW_temporal_6E10
1871,1871,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_46.jpg,0.0,1.7560975609756098,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1872,1872,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_47.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1873,1873,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_48.jpg,0.0,3.2272727272727275,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1874,1874,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_49.jpg,0.0,3.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1875,1875,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_50.jpg,0.0,2.083333333333333,0.0,0.0,1.0,0.0,24-3_UTSW_temporal_6E10
1876,1876,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_51.jpg,0.0,3.7232905982905984,0.0,0.0,1.0,0.0,24-3_UTSW_temporal_6E10
1877,1877,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_6.jpg,0.0,2.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1878,1878,consensus_of_3,24-3_UTSW_temporal_6E10_6_20,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_20_8.jpg,0.0,2.260869565217392,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1879,1879,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_0.jpg,0.0,2.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1880,1880,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_1.jpg,0.0,2.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1881,1881,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_10.jpg,0.0,4.097871504417993,0.0,0.0,0.0,0.3181818181818182,24-3_UTSW_temporal_6E10
1882,1882,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_11.jpg,0.0,3.7803030303030303,0.0,0.0,0.0,0.8636363636363636,24-3_UTSW_temporal_6E10
1883,1883,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_12.jpg,0.0,4.552380952380952,0.0,0.0,0.0,1.0,24-3_UTSW_temporal_6E10
1884,1884,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_13.jpg,0.2094098883572568,1.3928571428571428,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1885,1885,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_14.jpg,0.0,3.91025641025641,0.0,0.0,0.0,1.0,24-3_UTSW_temporal_6E10
1886,1886,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_15.jpg,0.0,4.151295968824705,0.0,0.0,0.0,1.0,24-3_UTSW_temporal_6E10
1887,1887,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_17.jpg,0.0,1.7210526315789474,0.0,0.0,0.7210526315789474,0.0,24-3_UTSW_temporal_6E10
1888,1888,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_19.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1889,1889,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_20.jpg,0.0,1.8225806451612905,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1890,1890,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_22.jpg,0.0,2.5725806451612905,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1891,1891,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_23.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1892,1892,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_24.jpg,0.0,2.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1893,1893,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_26.jpg,0.0,1.9677419354838708,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1894,1894,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_27.jpg,0.0,1.9868421052631582,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
1895,1895,consensus_of_3,24-3_UTSW_temporal_6E10_6_3,24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_3_28.jpg,0.0,1.0,0.0,0.0,0.0,0.0,24-3_UTSW_temporal_6E10
