,Unnamed: 0,username,timestamp,sourcetile,imagename,cored,diffuse,CAA,negative,flag,notsure,source
1003,1003,UG2,2019-02-16 17:59:41,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_18.jpg,2.0,0.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1004,1004,UG2,2019-02-18 22:02:45,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_19.jpg,2.0,0.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1005,1005,UG2,2019-02-20 06:33:45,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_2.jpg,0.3076923076923077,1.5,0.0,0.0,0.3076923076923077,0.0,47-3_UTSW_temporal_6E10
1006,1006,UG2,2019-02-22 18:24:49,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_20.jpg,1.0,1.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1007,1007,UG2,2019-02-17 23:39:15,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_24.jpg,1.0,1.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1008,1008,UG2,2019-02-20 06:50:49,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_25.jpg,0.0,1.4807692307692308,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1009,1009,UG2,2019-02-20 06:38:55,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_27.jpg,0.0,1.224732461355529,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1010,1010,UG2,2019-02-22 18:31:14,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_29.jpg,0.0,1.4736842105263157,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1011,1011,UG2,2019-02-22 18:19:40,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_31.jpg,0.0,2.8234119782214155,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1012,1012,UG2,2019-02-20 20:10:47,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_33.jpg,0.0,2.435583121115695,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1013,1013,UG2,2019-02-17 21:22:27,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_36.jpg,0.0,2.9090909090909087,0.0,0.0,0.7575757575757576,0.0,47-3_UTSW_temporal_6E10
1014,1014,UG2,2019-02-20 17:31:39,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_37.jpg,0.0,2.233793103448276,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1015,1015,UG2,2019-02-18 09:38:44,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_38.jpg,0.0,3.214211076280041,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1016,1016,UG2,2019-02-17 21:43:29,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_4.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1017,1017,UG2,2019-02-18 21:52:15,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_40.jpg,0.0,3.3744343891402715,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1018,1018,UG2,2019-02-01 21:54:15,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_42.jpg,0.0,2.5682727832512318,0.0,0.0,0.703125,0.0,47-3_UTSW_temporal_6E10
1019,1019,UG2,2019-02-18 22:12:10,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_44.jpg,2.0,0.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1020,1020,UG2,2019-02-20 18:25:14,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_45.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1021,1021,UG2,2019-02-20 05:50:34,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_46.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1022,1022,UG2,2019-02-17 20:28:11,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_47.jpg,2.0,0.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1023,1023,UG2,2019-02-20 17:21:26,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_48.jpg,0.0,1.7418062397372742,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1024,1024,UG2,2019-02-18 09:23:37,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_5.jpg,0.4061538461538461,1.1254355400696865,0.0,0.0,0.4061538461538461,0.0,47-3_UTSW_temporal_6E10
1025,1025,UG2,2019-02-20 18:42:14,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_6.jpg,0.17777777777777778,2.4042553191489358,0.0,0.0,0.17777777777777778,0.0,47-3_UTSW_temporal_6E10
1026,1026,UG2,2019-02-20 06:47:07,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_7.jpg,1.9680851063829787,1.2111828774062818,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1027,1027,UG2,2019-02-22 17:05:09,47-3_UTSW_temporal_6E10_4_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_9.jpg,1.9888888888888892,0.0,0.0,0.0,0.9888888888888888,0.0,47-3_UTSW_temporal_6E10
1028,1028,UG2,2019-02-20 18:19:32,47-3_UTSW_temporal_6E10_4_26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_26_5.jpg,0.0,1.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1029,1029,UG2,2019-02-20 20:16:32,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_0.jpg,0.0,2.4,0.0,0.0,0.0,2.0,47-3_UTSW_temporal_6E10
1030,1030,UG2,2019-02-20 20:08:37,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_1.jpg,0.0,4.1325415963347,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1031,1031,UG2,2019-02-16 17:56:31,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_10.jpg,0.0,1.44,0.0,0.0,1.0,0.5172413793103449,47-3_UTSW_temporal_6E10
1032,1032,UG2,2019-02-22 17:05:10,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_11.jpg,0.0,2.7237288135593216,0.0,0.0,0.923728813559322,0.0,47-3_UTSW_temporal_6E10
1033,1033,UG2,2019-02-20 20:17:35,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_13.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1034,1034,UG2,2019-02-20 19:17:19,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_14.jpg,0.0,2.4078125,0.0,0.0,0.5078125,1.0,47-3_UTSW_temporal_6E10
1035,1035,UG2,2019-02-22 17:12:00,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_15.jpg,0.0,2.594323671497585,0.0,0.0,0.575,0.0,47-3_UTSW_temporal_6E10
1036,1036,UG2,2019-02-18 02:03:02,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_16.jpg,0.0,1.220859375,0.0,0.0,0.052421875,0.0,47-3_UTSW_temporal_6E10
1037,1037,UG2,2019-02-16 23:53:57,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_2.jpg,0.0,2.4,0.0,0.0,0.0,1.5185185185185186,47-3_UTSW_temporal_6E10
1038,1038,UG2,2019-02-22 17:40:26,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_21.jpg,0.0,1.98,0.0,0.0,0.0,0.8448275862068966,47-3_UTSW_temporal_6E10
1039,1039,UG2,2019-02-17 20:50:19,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_25.jpg,0.0,1.032051282051282,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1040,1040,UG2,2019-02-08 03:34:43,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_26.jpg,0.0,1.0173611111111112,0.0,0.0,0.017361111111111112,0.0,47-3_UTSW_temporal_6E10
1041,1041,UG2,2019-02-20 20:12:24,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_27.jpg,0.0,2.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1042,1042,UG2,2019-02-19 01:25:02,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_28.jpg,0.0,2.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1043,1043,UG2,2019-02-19 00:15:06,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_3.jpg,0.0,2.3413803937997484,0.0,0.0,0.07305194805194805,0.0,47-3_UTSW_temporal_6E10
1044,1044,UG2,2019-02-20 00:50:06,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_30.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1045,1045,UG2,2019-02-17 21:49:08,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_34.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1046,1046,UG2,2019-02-16 23:03:49,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_35.jpg,0.0,1.015625,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1047,1047,UG2,2019-02-22 17:18:05,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_36.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1048,1048,UG2,2019-02-16 18:02:59,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_4.jpg,0.0,1.0675317796610169,0.0,0.0,0.06753177966101695,0.0,47-3_UTSW_temporal_6E10
1049,1049,UG2,2019-02-18 21:28:24,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_42.jpg,0.0,2.0115958911362912,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1050,1050,UG2,2019-02-19 23:11:46,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_43.jpg,0.0,1.3902439024390243,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1051,1051,UG2,2019-02-19 01:25:16,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_44.jpg,0.0,1.85,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1052,1052,UG2,2019-02-19 01:25:39,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_46.jpg,0.0,2.4321353065539117,0.0,0.0,0.8,0.0,47-3_UTSW_temporal_6E10
1053,1053,UG2,2019-02-20 06:19:22,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_47.jpg,0.0,2.840040650406504,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1054,1054,UG2,2019-02-20 18:38:14,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_48.jpg,0.0,1.7432422969187675,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1055,1055,UG2,2019-02-19 23:29:11,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_49.jpg,0.0,2.3582449494949493,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1056,1056,UG2,2019-02-17 20:24:44,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_5.jpg,0.0,1.2281105990783407,0.0,0.0,0.22811059907834105,0.0,47-3_UTSW_temporal_6E10
1057,1057,UG2,2019-02-18 22:21:09,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_50.jpg,1.0,3.6064482029598306,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1058,1058,UG2,2019-02-20 17:20:43,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_51.jpg,0.925,2.529598308668076,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1059,1059,UG2,2019-02-18 09:37:01,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_52.jpg,1.0,2.3241719520789292,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1060,1060,UG2,2019-02-17 20:35:27,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_55.jpg,0.0,1.7560975609756098,0.0,0.0,1.0,1.0,47-3_UTSW_temporal_6E10
1061,1061,UG2,2019-02-22 17:40:11,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_57.jpg,0.0,2.4044059795436663,0.0,0.0,0.0,0.5428931875525652,47-3_UTSW_temporal_6E10
1062,1062,UG2,2019-02-17 00:09:01,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_59.jpg,0.0,3.6283216783216794,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1063,1063,UG2,2019-02-17 20:37:33,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_60.jpg,0.0,3.1006493506493507,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1064,1064,UG2,2019-02-17 23:15:41,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_61.jpg,0.0,1.5357142857142856,0.0,0.0,1.2857142857142856,0.0,47-3_UTSW_temporal_6E10
1065,1065,UG2,2019-02-20 17:22:42,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_62.jpg,0.0,1.3548387096774197,0.0,0.0,1.3548387096774197,0.0,47-3_UTSW_temporal_6E10
1066,1066,UG2,2019-02-18 22:13:48,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_65.jpg,0.0,1.2,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1067,1067,UG2,2019-02-17 21:22:31,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_66.jpg,0.18478260869565216,2.548780487804878,0.0,0.0,0.5487804878048781,0.0,47-3_UTSW_temporal_6E10
1068,1068,UG2,2019-02-16 23:51:03,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_67.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1069,1069,UG2,2019-02-16 19:09:54,47-3_UTSW_temporal_6E10_4_30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_9.jpg,0.0,2.8,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1070,1070,UG2,2019-02-22 18:30:45,47-3_UTSW_temporal_6E10_5_12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_12_0.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1071,1071,UG2,2019-02-17 22:13:30,47-3_UTSW_temporal_6E10_5_12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_12_2.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1072,1072,UG2,2019-02-20 05:45:45,47-3_UTSW_temporal_6E10_5_12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_12_3.jpg,1.0,0.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1073,1073,UG2,2019-02-17 21:52:52,47-3_UTSW_temporal_6E10_5_14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_14_1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1074,1074,UG2,2019-02-20 18:50:32,47-3_UTSW_temporal_6E10_5_14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_14_2.jpg,0.08771929824561403,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1075,1075,UG2,2019-02-19 01:22:09,47-3_UTSW_temporal_6E10_5_14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_14_3.jpg,0.6733746130030961,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1076,1076,UG2,2019-02-22 18:10:50,47-3_UTSW_temporal_6E10_5_14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_14_5.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1077,1077,UG2,2019-02-20 20:15:56,47-3_UTSW_temporal_6E10_5_14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_14_6.jpg,1.0,1.03,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1078,1078,UG2,2019-02-16 20:09:10,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_0.jpg,0.0,2.918482647296207,0.0,0.0,2.0,0.0,47-3_UTSW_temporal_6E10
1079,1079,UG2,2019-02-18 09:38:46,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_1.jpg,0.25,2.4857228043274557,0.0,0.0,0.4857228043274554,0.0,47-3_UTSW_temporal_6E10
1080,1080,UG2,2019-02-18 20:55:29,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_13.jpg,0.0,1.4268292682926829,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1081,1081,UG2,2019-02-16 06:25:28,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_14.jpg,1.0,2.92448160535117,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1082,1082,UG2,2019-02-16 06:24:32,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_15.jpg,0.9888888888888888,2.249749163879599,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1083,1083,UG2,2019-02-20 00:52:57,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_16.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1084,1084,UG2,2019-02-19 00:14:43,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_18.jpg,0.8731481481481481,2.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1085,1085,UG2,2019-02-20 06:31:28,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_2.jpg,1.0,1.8809502150965565,0.0,0.0,0.3181818181818182,0.0,47-3_UTSW_temporal_6E10
1086,1086,UG2,2019-02-20 18:33:44,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_22.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1087,1087,UG2,2019-02-22 18:19:41,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_23.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1088,1088,UG2,2019-02-19 23:24:30,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_25.jpg,0.0,3.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1089,1089,UG2,2019-02-20 18:48:48,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_26.jpg,0.0,3.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1090,1090,UG2,2019-01-15 07:14:05,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_27.jpg,0.0,2.6,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1091,1091,UG2,2019-02-20 20:12:20,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_29.jpg,0.0,2.861311475409836,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1092,1092,UG2,2019-02-20 00:48:15,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_3.jpg,0.3671875,2.125,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1093,1093,UG2,2019-02-18 22:21:29,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_31.jpg,0.0,2.68,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1094,1094,UG2,2019-02-18 01:12:22,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_35.jpg,0.0,1.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1095,1095,UG2,2019-02-20 06:37:09,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_36.jpg,0.0,1.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1096,1096,UG2,2019-02-17 22:16:17,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_37.jpg,0.0,1.0,0.0,0.0,1.0,1.0,47-3_UTSW_temporal_6E10
1097,1097,UG2,2019-02-17 21:53:55,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_39.jpg,0.0,1.3461538461538465,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1098,1098,UG2,2019-02-20 18:36:04,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_4.jpg,0.4138888888888889,2.2051282051282053,0.0,0.0,1.205128205128205,0.0,47-3_UTSW_temporal_6E10
1099,1099,UG2,2019-02-18 20:12:24,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_41.jpg,0.0,2.84792663476874,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1100,1100,UG2,2019-02-20 17:53:28,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_42.jpg,1.0,0.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1101,1101,UG2,2019-02-18 01:18:38,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_43.jpg,0.0,1.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1102,1102,UG2,2019-02-22 17:20:52,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_45.jpg,0.0,1.4156815114709853,0.0,0.0,0.32,0.0,47-3_UTSW_temporal_6E10
1103,1103,UG2,2019-02-20 17:23:11,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_5.jpg,0.0,1.5714285714285714,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
1104,1104,UG2,2019-02-18 09:44:05,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_50.jpg,0.0,1.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1105,1105,UG2,2019-02-16 23:03:53,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_51.jpg,0.0,3.9333333333333336,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
1106,1106,UG2,2019-02-18 20:42:08,47-3_UTSW_temporal_6E10_5_18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_52.jpg,0.0,2.817916666666667,0.0,0.0,1.22,0.0,47-3_UTSW_temporal_6E10
