,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
2681,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_22_4_16.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/22/4.jpg,[366 155 256 256],None (label),0,0,1,0,0,0
2682,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_17_10_14.jpg,NA (prediction),6.4134816e-05,0.997654,0.9343041999999999,NA7UCDtemporalgyri _4G8/0/17/10.jpg,"[1067, 1080, 256, 256]",consensus_of_2,0,0,1,0,0,0
2683,phase1/blobs/cw17-34/cw17-34_25_25_0.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/cw17-34/0/25/25.jpg,[1133    0  256  256],None (label),1,0,0,0,0,0
2684,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_14_32_8.jpg,NA (prediction),0.99998915,0.17540523,1.8420018e-08,NA28UCDtemporalgyri _4G8/0/14/32.jpg,"[1112, 236, 256, 256]",consensus_of_2,1,0,0,0,0,0
2685,phase1/blobs/cw16-4/cw16-4_12_33_0.jpg,consensus_of_2,2.0,2.0,0.0,phase1/10x_tiles/cw16-4/0/12/33.jpg,[1070   78  256  256],None (label),1,0,0,0,0,0
2686,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_23_43.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/10/23.jpg,[517  77 256 256],None (label),1,0,0,0,0,0
2687,phase1/blobs/cw17-3/cw17-3_11_10_8.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/cw17-3/0/11/10.jpg,[ 813 1079  256  256],None (label),0,0,1,0,0,0
2688,cw13-0/cw13-0_15_22_9.jpg,NA (prediction),0.53366363,0.73668855,0.94980407,cw13-0/0/15/22.jpg,"[942, 718, 256, 256]",consensus_of_2,0,0,0,1,0,0
2689,phase1/blobs/cw17-3/cw17-3_19_15_34.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/19/15.jpg,[451 960 256 256],None (label),0,0,1,0,0,0
2690,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_18_39.jpg,NA (prediction),0.19770896,0.8691267,0.0017716148000000004,NA28UCDtemporalgyri _4G8/0/9/18.jpg,"[50, 433, 256, 256]",consensus_of_2,0,1,0,0,0,0
2691,cw13-0/cw13-0_16_10_2.jpg,NA (prediction),0.0013897014,8.763326e-05,0.99958855,cw13-0/0/16/10.jpg,"[603, 573, 256, 256]",UG1,0,0,0,1,0,0
2692,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_20_8_4.jpg,consensus_of_2,5.0,5.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/20/8.jpg,[ 60 461 256 256],None (label),1,0,0,0,0,0
2693,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_14_16_66.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/14/16.jpg,[200 946 256 256],None (label),0,1,0,0,0,0
2694,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_7_13.jpg,NA (prediction),4.033038e-05,0.007143506,0.9999353999999999,NA28UCDtemporalgyri _4G8/0/18/7.jpg,"[487, 745, 256, 256]",consensus_of_2,0,0,1,0,0,0
2695,phase1/blobs/NA26UCDtemporalgyri _4G8/NA26UCDtemporalgyri _4G8_19_19_0.jpg,UG1,1.0,1.0,0.0,phase1/10x_tiles/NA26UCDtemporalgyri _4G8/0/19/19.jpg,[1099  611  256  256],None (label),1,0,0,0,0,0
2696,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_5_14_6.jpg,NA (prediction),0.9559001,0.96460366,0.00011396437,17-3_UTSW_temporal_6E10/0/5/14.jpg,"[0, 429, 256, 256]",consensus_of_2,0,1,0,0,0,0
2697,cw16-36/cw16-36_19_37_5.jpg,NA (prediction),0.00028618702,0.03757085,0.9892622999999999,cw16-36/0/19/37.jpg,"[163, 109, 256, 256]",UG1,0,0,0,1,0,0
2698,phase1/blobs/cw17-41/cw17-41_23_28_33.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/cw17-41/0/23/28.jpg,[679 800 256 256],None (label),1,0,0,0,0,0
2699,cw18-48/cw18-48_13_23_3.jpg,NA (prediction),0.98819053,0.7398633000000001,8.349032e-06,cw18-48/0/13/23.jpg,"[613, 880, 256, 256]",consensus_of_2,0,1,0,0,0,0
2700,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_6_6_27.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/6/6.jpg,[   0 1113  256  256],None (label),0,1,0,0,0,0
2701,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_32_7.jpg,NA (prediction),0.92658955,0.798796,1.6157475e-05,NA28UCDtemporalgyri _4G8/0/17/32.jpg,"[1257, 242, 256, 256]",UG1,1,0,0,0,0,0
2702,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_15_26_26.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/15/26.jpg,[ 306 1203  256  256],None (label),0,1,0,0,0,0
2703,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_20_87.jpg,NA (prediction),0.0053178775,0.541022,0.92161417,NA28UCDtemporalgyri _4G8/0/9/20.jpg,"[533, 1280, 256, 256]",UG1,0,1,0,0,0,0
2704,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_25_1.jpg,NA (prediction),0.8699411,0.9775704,0.0043487195,NA37UCDtemporalgyri _4G8/0/16/25.jpg,"[1084, 0, 256, 256]",UG1,0,0,0,0,0,1
2705,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_3_4.jpg,NA (prediction),0.9500799000000001,0.040044527999999996,0.00029090957999999996,NA28UCDtemporalgyri _4G8/0/16/3.jpg,"[793, 12, 256, 256]",UG1,1,0,0,0,0,0
2706,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_1_27_4.jpg,NA (prediction),1.2077424000000001e-05,0.0071490406999999995,0.99990237,NA15UCDtemporalgyri _4G8/0/1/27.jpg,"[763, 342, 256, 256]",consensus_of_2,0,0,1,0,0,0
2707,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_24_17.jpg,NA (prediction),0.028750282000000002,0.79582447,0.038993098,NA15UCDtemporalgyri _4G8/0/14/24.jpg,"[118, 613, 256, 256]",UG1,0,1,0,0,0,0
2708,cw15-12/cw15-12_27_39_58.jpg,NA (prediction),0.0013406421,0.18896778,0.017947845,cw15-12/0/27/39.jpg,"[347, 940, 256, 256]",consensus_of_2,0,0,0,1,0,0
2709,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_17_14.jpg,NA (prediction),0.0032841972999999997,0.0003669812,0.9984212,NA28UCDtemporalgyri _4G8/0/28/17.jpg,"[1170, 441, 256, 256]",consensus_of_2,0,0,1,0,0,0
2710,phase1/blobs/cw17-3/cw17-3_13_23_25.jpg,consensus_of_2,0.0,1.0,4.0,phase1/10x_tiles/cw17-3/0/13/23.jpg,[1078 1280  256  256],None (label),0,0,1,0,0,0
2711,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_17_5_7.jpg,NA (prediction),0.013757148,0.99709713,0.02651543,17-3_UTSW_temporal_6E10/0/17/5.jpg,"[971, 976, 256, 256]",UG1,0,1,0,0,0,0
2712,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_18_4.jpg,NA (prediction),0.011097852,0.9947973,0.0040871245,NA28UCDtemporalgyri _4G8/0/20/18.jpg,"[129, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
2713,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_3_61.jpg,NA (prediction),2.0690479e-05,0.012200958000000001,0.93998265,NA28UCDtemporalgyri _4G8/0/16/3.jpg,"[941, 1184, 256, 256]",consensus_of_2,0,0,1,0,0,0
2714,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_4_16_18.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/4/16.jpg,[199 586 256 256],None (label),0,1,0,0,0,0
2715,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_11_37.jpg,NA (prediction),0.91705275,0.9681344999999999,0.00028894536,NA23UCDtemporalgyri _4G8/0/6/11.jpg,"[1084, 784, 256, 256]",consensus_of_2,0,1,0,0,0,0
2716,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_8_4.jpg,NA (prediction),0.0008939999999999998,0.85631645,0.9967540000000001,NA28UCDtemporalgyri _4G8/0/18/8.jpg,"[0, 100, 256, 256]",UG1,0,0,1,0,0,0
2717,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_26_16.jpg,NA (prediction),9.434530999999999e-05,0.99875283,0.64955443,NA23UCDtemporalgyri _4G8/0/7/26.jpg,"[532, 1216, 256, 256]",UG1,0,1,0,0,0,0
2718,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_16_16.jpg,NA (prediction),0.0063576754,0.23190878,0.999316,NA28UCDtemporalgyri _4G8/0/17/16.jpg,"[67, 184, 256, 256]",consensus_of_2,0,1,0,0,0,0
2719,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_11_69.jpg,NA (prediction),0.9999994000000001,0.027077554,5.5629257e-10,NA28UCDtemporalgyri _4G8/0/22/11.jpg,"[367, 1175, 256, 256]",consensus_of_2,1,0,0,0,0,0
2720,phase1/blobs/cw16-4/cw16-4_15_18_5.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw16-4/0/15/18.jpg,[1183  879  256  256],None (label),1,0,0,0,0,0
2721,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_19_24_13.jpg,NA (prediction),0.009093443,0.008276285999999999,0.9778848,NA15UCDtemporalgyri _4G8/0/19/24.jpg,"[1280, 882, 256, 256]",consensus_of_2,0,0,1,0,0,0
2722,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_12_2_0.jpg,NA (prediction),0.0012336064,0.9838345,0.91978806,NA15UCDtemporalgyri _4G8/0/12/2.jpg,"[1280, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
2723,phase1/blobs/cw18-10/cw18-10_1_17_32.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw18-10/0/1/17.jpg,[ 843 1020  256  256],None (label),0,1,0,0,0,0
2724,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_21_37_25.jpg,consensus_of_2,0.0,2.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/21/37.jpg,[  0 968 256 256],None (label),0,1,0,0,0,0
2725,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_15_13.jpg,NA (prediction),0.11839266,0.32924303,0.035680283,NA28UCDtemporalgyri _4G8/0/25/15.jpg,"[0, 818, 256, 256]",consensus_of_2,0,0,0,0,0,1
2726,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_28_13_23.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/28/13.jpg,[1280  415  256  256],None (label),0,0,1,0,0,0
2727,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_25_7.jpg,NA (prediction),0.10452181,0.87254566,0.04771240400000002,NA28UCDtemporalgyri _4G8/0/9/25.jpg,"[922, 0, 256, 256]",UG1,0,1,0,0,0,0
2728,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_8_58.jpg,NA (prediction),0.03191785,0.060831505999999994,0.7222102,NA28UCDtemporalgyri _4G8/0/19/8.jpg,"[657, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
2729,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_21_78.jpg,NA (prediction),0.84800833,0.9931476999999999,0.00046252774000000004,NA28UCDtemporalgyri _4G8/0/19/21.jpg,"[349, 1280, 256, 256]",UG1,1,0,0,0,0,0
2730,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_6_16.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/2/6.jpg,[1044  508  256  256],None (label),0,1,0,0,0,0
2731,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_23_51.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/12/23.jpg,[598 177 256 256],None (label),0,0,1,0,0,0
2732,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_3_26_1.jpg,NA (prediction),0.007831228,0.63463867,0.80816126,NA23UCDtemporalgyri _4G8/0/3/26.jpg,"[126, 21, 256, 256]",consensus_of_2,0,0,1,0,0,0
2733,phase1/blobs/cw17-3/cw17-3_15_32_5.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/15/32.jpg,[  0 383 256 256],None (label),0,0,1,0,0,0
2734,phase1/blobs/cw17-32/cw17-32_18_12_0.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/18/12.jpg,[ 21 743 256 256],None (label),1,0,0,0,0,0
2735,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_19_15_0.jpg,NA (prediction),0.0021321177,0.38840777,0.9465633,8-3_UTSW_temporal_6E10/0/19/15.jpg,"[906, 47, 256, 256]",UG1,0,1,0,0,0,0
2736,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_8_71.jpg,NA (prediction),0.48290837,0.99977523,6.6971220000000025e-06,NA37UCDtemporalgyri _4G8/0/10/8.jpg,"[75, 1270, 256, 256]",consensus_of_2,0,1,0,0,0,0
2737,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_4_23_1.jpg,NA (prediction),0.9727323,0.27063337,0.000104870574,NA23UCDtemporalgyri _4G8/0/4/23.jpg,"[525, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
2738,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_3_42.jpg,NA (prediction),0.39015213,0.98381156,0.00019369535,NA37UCDtemporalgyri _4G8/0/13/3.jpg,"[1060, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
2739,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_17_16.jpg,NA (prediction),0.20206389,0.99512684,0.005226424,17-3_UTSW_temporal_6E10/0/9/17.jpg,"[203, 427, 256, 256]",UG1,0,1,0,0,0,0
2740,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_18_35_9.jpg,NA (prediction),0.004879572,0.9978866,0.046694445999999994,8-3_UTSW_temporal_6E10/0/18/35.jpg,"[919, 243, 256, 256]",UG1,0,1,0,0,0,0
2741,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_6_39.jpg,NA (prediction),0.94999564,0.9848880999999999,0.0010341381,NA28UCDtemporalgyri _4G8/0/17/6.jpg,"[842, 1227, 256, 256]",consensus_of_2,1,0,0,0,0,0
2742,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_19_24_14.jpg,NA (prediction),0.004813175,0.052447345,0.8943235,NA15UCDtemporalgyri _4G8/0/19/24.jpg,"[1280, 904, 256, 256]",consensus_of_2,0,0,1,0,0,0
2743,phase1/blobs/cw17-32/cw17-32_18_12_0.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/18/12.jpg,[ 21 743 256 256],None (label),1,0,0,0,0,0
2744,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_16_13_5.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/16/13.jpg,[415  77 256 256],None (label),0,0,1,0,0,0
2745,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_9_12_10.jpg,NA (prediction),0.007885678,0.9965586999999999,2.1310354000000006e-05,NA23UCDtemporalgyri _4G8/0/9/12.jpg,"[472, 269, 256, 256]",UG1,0,1,0,0,0,0
2746,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_15_37_9.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/15/37.jpg,[614 114 256 256],None (label),0,1,0,0,0,0
2747,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_27_28.jpg,NA (prediction),5.227744000000001e-05,0.08266606,0.016420115,NA28UCDtemporalgyri _4G8/0/8/27.jpg,"[1280, 454, 256, 256]",consensus_of_2,0,1,0,0,0,0
2748,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_16_12_68.jpg,UG1,0.0,1.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/16/12.jpg,[1032 1000  256  256],None (label),0,0,1,0,0,0
2749,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_16_6_10.jpg,NA (prediction),0.08528172,0.0019216249,0.99451387,NA15UCDtemporalgyri _4G8/0/16/6.jpg,"[653, 115, 256, 256]",UG1,0,0,1,0,0,0
2750,cw18-48/cw18-48_25_31_22.jpg,NA (prediction),0.97957325,0.49621170000000003,0.016231453,cw18-48/0/25/31.jpg,"[390, 543, 256, 256]",consensus_of_2,0,0,0,1,0,0
2751,phase1/blobs/NA19UCDtemporalgyri _4G8/NA19UCDtemporalgyri _4G8_3_18_8.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA19UCDtemporalgyri _4G8/0/3/18.jpg,[1079  170  256  256],None (label),0,1,0,0,0,0
2752,cw18-48/cw18-48_28_29_24.jpg,NA (prediction),0.07696684,0.058482695,0.92954284,cw18-48/0/28/29.jpg,"[356, 478, 256, 256]",consensus_of_2,0,0,0,1,0,0
2753,cw15-29/cw15-29_4_20_20.jpg,NA (prediction),0.0038754812,0.0045939334999999994,0.9521485000000001,cw15-29/0/4/20.jpg,"[1017, 742, 256, 256]",consensus_of_2,0,0,0,1,0,0
2754,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_6_8_3.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/6/8.jpg,[371 140 256 256],None (label),1,0,0,0,0,0
2755,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_6_3_16.jpg,NA (prediction),0.9502206,0.90635896,1.545782e-05,40-3_UTSW_temporal_6E10/0/6/3.jpg,"[343, 511, 256, 256]",consensus_of_2,1,0,0,0,0,0
2756,phase1/blobs/cw18-10/cw18-10_17_36_42.jpg,UG1,0.0,1.0,1.0,phase1/10x_tiles/cw18-10/0/17/36.jpg,[ 401 1011  256  256],None (label),1,0,0,0,0,0
2757,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_28_13_25.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/28/13.jpg,[154 572 256 256],None (label),0,0,1,0,0,0
2758,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_11_18_24.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/11/18.jpg,[  23 1254  256  256],None (label),0,0,1,0,0,0
2759,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_21_12_19.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/21/12.jpg,[145 981 256 256],None (label),1,0,0,0,0,0
2760,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_17_2_42.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/17/2.jpg,[1021  300  256  256],None (label),0,1,0,0,0,0
2761,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_18_10_5.jpg,NA (prediction),0.12278665,0.40960765,0.00021429029999999998,NA23UCDtemporalgyri _4G8/0/18/10.jpg,"[602, 761, 256, 256]",UG1,0,1,0,0,0,0
2762,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_6.jpg,UG1,1.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/18/7.jpg,[1280  134  256  256],None (label),0,1,0,0,0,0
2763,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_22_6.jpg,NA (prediction),0.38480118,0.5963957,0.923263,8-3_UTSW_temporal_6E10/0/7/22.jpg,"[1280, 227, 256, 256]",consensus_of_2,0,0,1,0,0,0
2764,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_12_3_1.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/12/3.jpg,[865   0 256 256],None (label),0,1,0,0,0,0
2765,cw13-0/cw13-0_12_22_7.jpg,NA (prediction),0.012208886,0.4630864000000001,0.33155978,cw13-0/0/12/22.jpg,"[1212, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
2766,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_25_17.jpg,NA (prediction),0.004470404,0.65111715,0.99999976,8-3_UTSW_temporal_6E10/0/7/25.jpg,"[0, 460, 256, 256]",consensus_of_2,0,0,1,0,0,0
2767,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_16_1_0.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/16/1.jpg,[1280    0  256  256],None (label),0,1,0,0,0,0
2768,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_2_22_0.jpg,NA (prediction),7.1541986e-06,0.020168299,0.99998355,NA7UCDtemporalgyri _4G8/0/2/22.jpg,"[1280, 1230, 256, 256]",consensus_of_2,0,1,0,0,0,0
2769,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_20_53.jpg,NA (prediction),0.9150813,0.6107294,0.0001145098,NA37UCDtemporalgyri _4G8/0/7/20.jpg,"[440, 826, 256, 256]",UG1,0,1,0,0,0,0
2770,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_3_38.jpg,NA (prediction),0.9947902,0.95357424,1.5252038e-05,NA37UCDtemporalgyri _4G8/0/7/3.jpg,"[335, 1279, 256, 256]",consensus_of_2,1,0,0,0,0,0
2771,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_13_29_2.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/13/29.jpg,[1054  221  256  256],None (label),0,1,0,0,0,0
2772,cw15-29/cw15-29_3_31_63.jpg,NA (prediction),0.122881055,0.00014887936,0.9818107,cw15-29/0/3/31.jpg,"[287, 507, 256, 256]",consensus_of_2,0,0,0,1,0,0
2773,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_26_28_4.jpg,NA (prediction),0.9968290000000001,0.40366638,0.0021917901,NA28UCDtemporalgyri _4G8/0/26/28.jpg,"[0, 0, 256, 256]",consensus_of_2,1,0,0,0,0,0
2774,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_12_30_18.jpg,NA (prediction),0.94387394,0.9972582,0.0050172545,40-3_UTSW_temporal_6E10/0/12/30.jpg,"[608, 530, 256, 256]",UG1,0,1,0,0,0,0
2775,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_3_31.jpg,NA (prediction),0.22092989,0.9919836999999999,0.0009146080699999999,NA37UCDtemporalgyri _4G8/0/7/3.jpg,"[1176, 1020, 256, 256]",UG1,1,0,0,0,0,0
2776,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_11_56.jpg,NA (prediction),0.9544052,0.98852366,2.9085631e-06,17-3_UTSW_temporal_6E10/0/14/11.jpg,"[440, 1119, 256, 256]",consensus_of_2,0,1,0,0,0,0
2777,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_21_37_1.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/21/37.jpg,[  0  63 256 256],None (label),1,0,0,0,0,0
2778,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_11_30.jpg,NA (prediction),0.007123195600000002,0.9998280999999999,8.592818000000001e-05,NA23UCDtemporalgyri _4G8/0/6/11.jpg,"[1018, 566, 256, 256]",consensus_of_2,0,1,0,0,0,0
2779,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_21_3_35.jpg,NA (prediction),0.99972457,0.22576976,8.793416999999999e-08,17-3_UTSW_temporal_6E10/0/21/3.jpg,"[970, 1136, 256, 256]",consensus_of_2,1,0,0,0,0,0
2780,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_30_56.jpg,NA (prediction),0.9974110999999999,0.52882606,1.9614723e-05,NA28UCDtemporalgyri _4G8/0/15/30.jpg,"[363, 1280, 256, 256]",UG1,1,0,0,0,0,0
2781,cw15-29/cw15-29_12_26_2.jpg,NA (prediction),0.0012169378999999998,0.11067033,0.9927868000000001,cw15-29/0/12/26.jpg,"[1280, 1220, 256, 256]",UG1,0,0,0,1,0,0
2782,cw13-0/cw13-0_20_17_4.jpg,NA (prediction),0.0024741504,0.029112235,0.9832417999999999,cw13-0/0/20/17.jpg,"[389, 215, 256, 256]",consensus_of_2,0,0,0,1,0,0
2783,cw18-48/cw18-48_28_28_83.jpg,NA (prediction),0.035592716,0.075687625,0.16219036,cw18-48/0/28/28.jpg,"[269, 1280, 256, 256]",UG1,0,0,0,1,0,0
2784,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_19_23_1.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/19/23.jpg,[494 157 256 256],None (label),1,0,0,0,0,0
2785,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_8_9.jpg,NA (prediction),0.96432334,0.125185,5.4608069999999994e-06,NA15UCDtemporalgyri _4G8/0/14/8.jpg,"[1168, 1010, 256, 256]",UG1,1,0,0,0,0,0
2786,phase1/blobs/cw18-10/cw18-10_1_17_32.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw18-10/0/1/17.jpg,[ 843 1020  256  256],None (label),1,0,0,0,0,0
2787,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_13_3_10.jpg,NA (prediction),0.00058647775,0.018275075,0.99757177,NA15UCDtemporalgyri _4G8/0/13/3.jpg,"[922, 584, 256, 256]",consensus_of_2,0,0,1,0,0,0
